i,side,reason,confluence,agreement,taken,quality
2109,-1,retest,-0.111,conflict,True,71.3
2134,-1,retest,-0.111,conflict,True,75.28
2175,-1,retest,-0.111,conflict,True,80.75
2238,-1,retest,0.556,partial,True,73.07
2270,1,retest,-0.556,conflict,True,97.66
2306,-1,retest,0.556,partial,True,77.76
2369,1,retest,-0.111,conflict,True,93.28
2419,1,retest,-0.111,conflict,True,94.22
2530,1,retest,0.222,partial,True,67.89
2569,-1,retest,-0.556,conflict,True,81.81
2632,-1,retest,-0.333,conflict,True,76.57
2655,-1,retest,-0.111,conflict,True,79.61
2682,-1,retest,0.222,partial,True,82.71
2771,1,retest,0.222,partial,True,80.2
2802,1,retest,0.556,partial,True,66.25
2815,1,retest,0.556,partial,True,91.92
2897,1,retest,0.556,partial,True,82.78
2902,1,retest,0.556,partial,True,81.24
3016,1,retest,0.556,partial,True,79.75
3069,1,retest,0.556,partial,True,77.44
3094,1,retest,0.556,partial,True,79.34
3137,1,retest,0.556,partial,True,77.0
3192,1,retest,0.556,partial,True,77.17
3237,1,retest,0.556,partial,True,87.15
3259,1,retest,0.556,partial,True,93.64
3334,1,retest,0.556,partial,True,82.76
3343,1,retest,0.556,partial,True,80.87
3391,1,retest,0.556,partial,True,68.25
3519,-1,retest,-0.556,conflict,True,78.78
3618,-1,retest,-0.111,conflict,True,80.6
3657,1,retest,0.111,partial,True,91.44
3715,1,retest,0.556,partial,True,79.55
3726,-1,retest,-0.556,conflict,True,80.39
3735,-1,retest,-0.333,conflict,True,94.68
3764,-1,retest,-0.111,conflict,True,95.71
3773,-1,retest,-0.111,conflict,True,89.4
3775,-1,retest,-0.111,conflict,True,76.66
3861,1,retest,-0.222,conflict,True,80.18
3874,1,retest,-0.222,conflict,True,97.21
3913,-1,retest,0.556,partial,True,86.63
3948,1,retest,-0.556,conflict,True,80.7
4108,-1,retest,-0.556,conflict,True,78.03
4112,-1,retest,-0.556,conflict,True,91.22
4152,1,retest,0.556,partial,True,84.35
4156,1,retest,0.556,partial,True,89.72
4172,1,retest,0.556,partial,True,81.0
4187,1,retest,0.556,partial,True,78.52
4198,1,retest,0.556,partial,True,76.1
4248,1,retest,0.556,partial,True,84.68
4394,-1,retest,-0.556,conflict,True,82.0
4414,-1,retest,-0.556,conflict,True,70.12
4457,-1,retest,-0.111,conflict,True,84.8
4472,-1,retest,-0.111,conflict,True,75.99
4531,1,retest,0.111,partial,True,93.94
4547,-1,retest,-0.111,conflict,True,73.71
4676,-1,retest,0.111,partial,True,83.09
4722,1,retest,-0.111,conflict,True,81.63
4771,-1,retest,0.111,partial,True,71.6
4840,-1,retest,0.111,partial,True,81.94
4880,-1,retest,0.111,partial,True,92.36
4983,-1,retest,0.111,partial,True,81.31
5011,-1,retest,0.111,partial,True,81.8
5081,-1,retest,0.111,partial,True,93.72
5111,-1,retest,0.111,partial,True,81.96
5123,-1,retest,0.111,partial,True,95.58
5150,1,retest,-0.111,conflict,True,76.45
5162,1,retest,-0.111,conflict,True,91.69
5197,-1,retest,-0.111,conflict,True,83.32
5278,1,retest,-0.111,conflict,True,83.58
5317,1,retest,-0.111,conflict,True,99.46
5354,1,retest,-0.111,conflict,True,97.77
5384,1,retest,-0.111,conflict,True,86.86
5447,1,retest,0.556,partial,True,83.24
5489,1,retest,0.556,partial,True,86.53
5503,-1,retest,-0.556,conflict,True,89.46
5555,1,retest,0.556,partial,True,86.84
5618,-1,retest,-1.0,conflict,True,95.58
5656,1,retest,1.0,full,True,75.47
5720,1,retest,1.0,full,True,82.77
5781,-1,retest,-1.0,conflict,True,89.64
5809,-1,retest,-0.778,conflict,True,93.48
5822,-1,retest,-0.556,conflict,True,89.44
5851,-1,retest,-0.556,conflict,True,84.63
5857,-1,retest,-0.556,conflict,True,79.08
5888,-1,retest,-0.556,conflict,True,75.55
5948,1,retest,0.556,partial,True,89.7
5973,-1,retest,-0.556,conflict,True,72.41
6029,1,retest,1.0,full,True,94.61
6033,1,retest,1.0,full,True,85.81
6080,1,retest,1.0,full,True,99.66
6126,1,retest,1.0,full,True,79.25
6168,1,retest,1.0,full,True,83.8
6243,1,retest,1.0,full,True,69.61
6287,-1,retest,-1.0,conflict,True,83.57
6308,-1,retest,-1.0,conflict,True,76.58
6319,-1,retest,-1.0,conflict,True,91.56
6442,1,retest,1.0,full,True,78.66
6449,1,retest,1.0,full,True,91.02
6456,1,retest,1.0,full,True,81.38
6485,1,retest,1.0,full,True,93.57
6577,1,retest,1.0,full,True,73.91
6656,1,retest,1.0,full,True,66.65
6670,1,retest,1.0,full,True,71.55
6704,-1,retest,-1.0,conflict,True,88.21
6812,1,retest,1.0,full,True,80.75
6852,-1,retest,-1.0,conflict,True,95.69
6901,-1,retest,-0.556,conflict,True,62.25
6924,-1,retest,-0.556,conflict,True,82.97
6955,-1,retest,-0.556,conflict,True,76.44
7024,1,retest,0.556,partial,True,82.35
7091,1,retest,0.556,partial,True,92.39
7152,1,retest,0.556,partial,True,90.51
7193,1,retest,0.778,partial,True,84.43
7213,1,retest,1.0,full,True,82.9
7284,1,retest,1.0,full,True,72.02
7351,-1,retest,-1.0,conflict,True,94.78
7358,-1,retest,-1.0,conflict,True,89.84
7382,1,retest,1.0,full,True,86.75
7401,-1,retest,-1.0,conflict,True,84.85
7447,-1,retest,-1.0,conflict,True,86.12
7454,-1,retest,-1.0,conflict,True,92.6
7514,-1,retest,-0.556,conflict,True,80.83
7524,-1,retest,-0.556,conflict,True,90.93
7541,-1,retest,-0.556,conflict,True,79.49
7600,1,retest,0.556,partial,True,91.45
7621,1,retest,0.556,partial,True,92.06
7666,-1,retest,-0.556,conflict,True,90.16
7826,-1,retest,-0.222,conflict,True,75.64
7874,1,retest,-0.111,conflict,True,96.92
7905,1,retest,-0.111,conflict,True,91.1
7984,-1,retest,-0.333,conflict,True,83.76
8028,-1,retest,-0.111,conflict,True,78.34
8055,1,retest,0.111,partial,True,83.34
8094,-1,retest,-0.667,conflict,True,82.13
8104,1,retest,0.667,partial,True,78.66
8115,-1,retest,-0.667,conflict,True,82.99
8126,-1,retest,-0.667,conflict,True,87.98
8212,1,retest,-0.111,conflict,True,89.2
8298,1,retest,1.0,full,True,93.89
8387,-1,retest,-1.0,conflict,True,81.11
8460,1,retest,0.222,partial,True,97.99
8475,1,retest,0.222,partial,True,91.74
8498,1,retest,0.222,partial,True,83.41
8577,1,retest,0.444,partial,True,84.02
8588,1,retest,1.0,full,True,93.25
8623,1,retest,1.0,full,True,73.4
8714,1,retest,1.0,full,True,72.84
8742,1,retest,1.0,full,True,83.11
8748,1,retest,1.0,full,True,91.33
8769,1,retest,1.0,full,True,84.88
8833,1,retest,1.0,full,True,88.19
8924,-1,retest,-0.778,conflict,True,73.38
8928,-1,retest,-0.778,conflict,True,87.0
8947,-1,retest,-0.556,conflict,True,76.67
9021,1,retest,1.0,full,True,81.4
9091,-1,retest,-1.0,conflict,True,74.43
9099,-1,retest,-1.0,conflict,True,79.88
9170,-1,retest,-0.556,conflict,True,69.49
9231,1,retest,0.556,partial,True,81.22
9291,-1,retest,-0.556,conflict,True,88.33
9325,-1,retest,-0.556,conflict,True,91.5
9356,1,retest,0.556,partial,True,77.21
9386,-1,retest,-0.556,conflict,True,93.57
9457,-1,retest,0.111,partial,True,89.22
9487,-1,retest,0.111,partial,True,78.49
9539,1,retest,-0.111,conflict,True,94.24
9569,1,retest,-0.111,conflict,True,84.58
9643,1,retest,0.333,partial,True,91.93
9653,1,retest,0.333,partial,True,94.48
9669,1,retest,0.333,partial,True,83.2
9680,1,retest,0.333,partial,True,83.66
9730,1,retest,0.667,partial,True,80.26
9804,1,retest,1.0,full,True,80.88
9835,-1,retest,-1.0,conflict,True,91.52
9863,1,retest,1.0,full,True,78.28
9919,-1,retest,-0.556,conflict,True,94.76
9939,-1,retest,-0.556,conflict,True,80.45
10016,-1,retest,0.111,partial,True,76.94
10036,1,retest,-0.111,conflict,True,80.14
10082,1,retest,-0.111,conflict,True,71.9
10097,-1,retest,0.111,partial,True,89.87
10124,-1,retest,0.111,partial,True,96.59
10160,-1,retest,0.111,partial,True,70.75
10192,1,retest,-0.111,conflict,True,93.95
10230,1,retest,-0.111,conflict,True,86.15
10243,1,retest,-0.111,conflict,True,73.29
10318,1,retest,0.333,partial,True,74.09
10322,1,retest,0.333,partial,True,76.69
10359,1,retest,0.333,partial,True,70.64
10392,1,retest,0.333,partial,True,85.32
10407,1,retest,0.333,partial,True,89.92
10430,1,retest,0.333,partial,True,81.9
10505,1,retest,1.0,full,True,79.2
10526,-1,retest,-1.0,conflict,True,82.73
10572,1,retest,1.0,full,True,80.22
10593,1,retest,1.0,full,True,88.6
10614,-1,retest,-1.0,conflict,True,97.95
10625,-1,retest,-1.0,conflict,True,60.58
10684,-1,retest,-0.556,conflict,True,81.99
10732,1,retest,0.556,partial,True,91.06
10761,1,retest,0.778,partial,True,75.55
10913,1,retest,0.778,partial,True,92.03
10946,1,retest,1.0,full,True,73.36
10956,-1,retest,-0.778,conflict,True,93.47
11022,1,retest,0.556,partial,True,81.4
11060,1,retest,1.0,full,True,77.39
11100,1,retest,1.0,full,True,71.08
11117,1,retest,1.0,full,True,69.27
11144,1,retest,1.0,full,True,96.12
11179,1,retest,1.0,full,True,71.17
11239,1,retest,1.0,full,True,89.77
11283,1,retest,1.0,full,True,90.5
11317,1,retest,1.0,full,True,82.4
11361,-1,retest,-1.0,conflict,True,74.74
11451,1,retest,0.778,partial,True,87.97
11474,-1,retest,-0.778,conflict,True,79.72
11527,1,retest,0.556,partial,True,96.87
11667,-1,retest,-1.0,conflict,True,72.9
11672,1,retest,1.0,full,True,94.88
11693,-1,retest,-1.0,conflict,True,85.88
11758,1,retest,1.0,full,True,94.15
11843,-1,retest,-0.556,conflict,True,69.7
11870,1,retest,0.556,partial,True,79.58
11915,1,retest,0.778,partial,True,80.46
11929,1,retest,1.0,full,True,87.94
11967,1,retest,1.0,full,True,89.36
12052,1,retest,1.0,full,True,61.27
12067,1,retest,1.0,full,True,83.51
12146,1,retest,1.0,full,True,77.22
12221,1,retest,1.0,full,True,82.58
12281,1,retest,1.0,full,True,82.98
12300,1,retest,1.0,full,True,89.11
12370,-1,retest,-1.0,conflict,True,86.52
12377,-1,retest,-1.0,conflict,True,78.11
12403,1,retest,1.0,full,True,91.16
12433,-1,retest,-0.778,conflict,True,93.34
12467,1,retest,0.556,partial,True,84.51
12498,1,retest,1.0,full,True,96.76
12558,-1,retest,-0.778,conflict,True,91.86
12594,-1,retest,-0.556,conflict,True,81.06
12621,1,retest,0.778,partial,True,90.34
12642,1,retest,1.0,full,True,95.08
12675,1,retest,1.0,full,True,88.29
12728,1,retest,1.0,full,True,83.29
12757,-1,retest,-1.0,conflict,True,85.84
12770,-1,retest,-1.0,conflict,True,77.99
12798,-1,retest,-0.778,conflict,True,90.32
12802,-1,retest,-0.778,conflict,True,81.06
12886,1,retest,0.556,partial,True,78.11
12911,1,retest,1.0,full,True,89.31
12953,1,retest,1.0,full,True,82.81
12963,1,retest,1.0,full,True,92.66
12993,1,retest,1.0,full,True,76.55
13080,1,retest,1.0,full,True,79.39
13143,1,retest,1.0,full,True,81.02
13167,1,retest,1.0,full,True,92.65
13227,1,retest,1.0,full,True,57.25
13258,1,retest,1.0,full,True,76.0
13288,1,retest,1.0,full,True,71.06
13320,1,retest,1.0,full,True,91.42
13342,1,retest,1.0,full,True,71.12
13374,1,retest,1.0,full,True,71.15
13412,1,retest,1.0,full,True,83.56
13498,-1,retest,-1.0,conflict,True,89.61
13529,1,retest,1.0,full,True,82.67
13634,1,retest,1.0,full,True,79.7
13639,1,retest,1.0,full,True,77.0
13675,-1,retest,-1.0,conflict,True,78.82
13711,-1,retest,-1.0,conflict,True,77.53
13737,1,retest,1.0,full,True,80.78
13770,1,retest,1.0,full,True,83.64
13866,-1,retest,-1.0,conflict,True,87.87
13884,-1,retest,-1.0,conflict,True,81.33
13911,1,retest,1.0,full,True,97.15
13938,1,retest,1.0,full,True,81.79
13960,1,retest,1.0,full,True,79.81
13994,1,retest,1.0,full,True,81.71
14021,1,retest,1.0,full,True,94.43
14056,1,retest,1.0,full,True,79.3
14105,1,retest,1.0,full,True,84.16
14139,1,retest,1.0,full,True,80.43
14165,1,retest,1.0,full,True,81.35
14276,-1,retest,-1.0,conflict,True,81.9
14319,-1,retest,-0.556,conflict,True,71.76
14372,-1,retest,-0.556,conflict,True,91.26
14434,-1,retest,-0.556,conflict,True,79.56
14535,1,retest,-0.111,conflict,True,90.1
14541,1,retest,-0.111,conflict,True,78.81
14600,1,retest,-0.111,conflict,True,90.74
14627,1,retest,-0.111,conflict,True,80.23
14648,1,retest,-0.111,conflict,True,95.65
14729,-1,retest,-0.111,conflict,True,96.23
14764,-1,retest,0.111,partial,True,71.08
14784,1,retest,-0.111,conflict,True,94.05
14808,1,retest,0.333,partial,True,84.45
14857,1,retest,0.333,partial,True,91.52
14873,1,retest,0.333,partial,True,87.83
14949,-1,retest,-1.0,conflict,True,78.68
14987,-1,retest,-1.0,conflict,True,78.11
15067,-1,retest,-0.222,conflict,True,72.49
15111,1,retest,-0.111,conflict,True,85.49
15146,1,retest,-0.111,conflict,True,79.64
15283,-1,retest,0.111,partial,True,96.14
15346,-1,retest,0.111,partial,True,96.48
15369,-1,retest,0.111,partial,True,96.21
15395,1,retest,-0.111,conflict,True,79.62
15453,-1,retest,0.111,partial,True,76.44
15535,-1,retest,-0.333,conflict,True,73.53
15581,-1,retest,0.111,partial,True,76.74
15644,1,retest,0.333,partial,True,70.98
15783,1,retest,1.0,full,True,83.59
15827,-1,retest,-1.0,conflict,True,93.81
15890,-1,retest,-1.0,conflict,True,79.29
15906,-1,retest,-0.778,conflict,True,89.24
15957,-1,retest,-0.556,conflict,True,66.36
15974,-1,retest,-0.556,conflict,True,83.4
15982,-1,retest,-0.556,conflict,True,77.51
16082,1,retest,-0.111,conflict,True,76.68
16142,1,retest,-0.111,conflict,True,92.6
16222,-1,retest,0.111,partial,True,82.99
16336,1,retest,-0.111,conflict,True,93.38
16348,-1,retest,0.111,partial,True,82.9
16382,1,retest,0.333,partial,True,97.56
16416,1,retest,0.333,partial,True,84.01
16457,1,retest,0.333,partial,True,81.12
16478,-1,retest,-0.333,conflict,True,90.98
16534,1,retest,0.667,partial,True,74.98
16783,1,retest,1.0,full,True,76.33
16821,1,retest,1.0,full,True,70.5
16860,-1,retest,-1.0,conflict,True,83.6
16910,-1,retest,-0.556,conflict,True,91.6
16955,1,retest,0.556,partial,True,76.33
17010,1,retest,0.556,partial,True,81.6
17076,-1,retest,-0.556,conflict,True,81.32
17119,-1,retest,0.111,partial,True,69.19
17145,-1,retest,0.111,partial,True,72.21
17158,-1,retest,0.111,partial,True,94.79
17215,-1,retest,0.111,partial,True,73.34
17286,-1,retest,0.111,partial,True,94.5
17386,1,retest,-0.111,conflict,True,88.36
17421,1,retest,-0.111,conflict,True,92.72
17530,-1,retest,0.111,partial,True,95.05
17554,1,retest,-0.111,conflict,True,88.32
17595,1,retest,0.333,partial,True,77.85
17633,1,retest,0.333,partial,True,73.45
17651,1,retest,0.333,partial,True,94.4
17766,-1,retest,-0.333,conflict,True,91.13
17825,1,retest,0.333,partial,True,78.84
17838,1,retest,0.333,partial,True,90.0
17878,-1,retest,-0.333,conflict,True,87.94
17897,1,retest,0.333,partial,True,91.1
17939,-1,retest,-0.667,conflict,True,83.98
18009,1,retest,0.444,partial,True,88.63
18019,1,retest,1.0,full,True,90.68
18276,1,retest,-0.556,conflict,True,70.68
18331,1,retest,-0.556,conflict,True,72.07
18368,1,retest,0.222,partial,True,79.52
18380,1,retest,0.556,partial,True,77.69
18387,1,retest,0.556,partial,True,67.24
18418,1,retest,0.556,partial,True,72.38
18641,1,retest,0.111,partial,True,83.51
18681,1,retest,0.111,partial,True,76.58
18698,-1,retest,-0.111,conflict,True,76.72
18703,-1,retest,0.222,partial,True,89.01
18741,-1,retest,0.222,partial,True,92.63
18760,1,retest,-0.222,conflict,True,73.52
18852,-1,retest,-0.222,conflict,True,72.84
18957,-1,retest,-0.556,conflict,True,81.46
19016,1,retest,-0.222,conflict,True,83.65
19032,1,retest,0.0,none,True,91.83
19080,1,retest,0.556,partial,True,77.0
19121,1,retest,0.556,partial,True,80.21
19163,-1,retest,-0.556,conflict,True,92.19
19202,-1,retest,-0.556,conflict,True,82.84
19218,-1,retest,-0.333,conflict,True,78.21
19245,-1,retest,-0.111,conflict,True,68.66
19295,1,retest,0.111,partial,True,88.84
19307,-1,retest,-0.111,conflict,True,69.37
19330,-1,retest,-0.111,conflict,True,70.53
19336,-1,retest,0.222,partial,True,79.64
19361,-1,retest,0.222,partial,True,72.4
19397,1,retest,-0.556,conflict,True,97.16
19470,-1,retest,0.333,partial,True,94.42
19496,1,retest,-0.333,conflict,True,74.86
19544,1,retest,0.222,partial,True,81.73
19602,-1,retest,0.556,partial,True,71.35
19665,-1,retest,0.556,partial,True,90.91
19668,-1,retest,0.556,partial,True,81.92
19703,-1,retest,1.0,full,True,72.38
19747,1,retest,-1.0,conflict,True,82.07
19849,1,retest,-0.556,conflict,True,84.09
19861,1,retest,-0.556,conflict,True,77.7
19937,1,retest,-0.556,conflict,True,97.24
19975,1,retest,-0.556,conflict,True,73.72
20009,-1,retest,0.222,partial,True,70.91
20036,1,retest,-0.222,conflict,True,97.25
20077,1,retest,-0.222,conflict,True,95.69
20104,1,retest,0.111,partial,True,85.97
20106,1,retest,0.111,partial,True,85.09
20210,1,retest,0.556,partial,True,76.24
20221,1,retest,0.556,partial,True,84.71
20270,1,retest,0.556,partial,True,70.65
20318,-1,retest,-0.111,conflict,True,76.43
20463,1,retest,-0.556,conflict,True,93.86
20497,-1,retest,0.556,partial,True,83.5
20547,1,retest,-1.0,conflict,True,83.13
20572,1,retest,-1.0,conflict,True,75.36
20646,1,retest,-1.0,conflict,True,73.94
20665,1,retest,-0.778,conflict,True,87.01
20709,1,retest,-0.556,conflict,True,78.95
20773,-1,retest,0.556,partial,True,75.63
20784,1,retest,-0.556,conflict,True,79.3
20832,-1,retest,0.556,partial,True,81.74
20847,1,retest,-0.556,conflict,True,82.04
20885,-1,retest,0.556,partial,True,88.65
20927,-1,retest,1.0,full,True,71.1
20942,-1,retest,1.0,full,True,75.65
20950,-1,retest,1.0,full,True,68.71
20998,-1,retest,1.0,full,True,84.28
21072,1,retest,-1.0,conflict,True,75.73
21223,-1,retest,0.556,partial,True,90.53
21260,-1,retest,1.0,full,True,81.76
21331,-1,retest,1.0,full,True,84.62
21377,-1,retest,1.0,full,True,95.29
21410,1,retest,-1.0,conflict,True,77.06
21441,-1,retest,1.0,full,True,89.74
21467,1,retest,-1.0,conflict,True,92.57
21481,1,retest,-1.0,conflict,True,85.3
21542,-1,retest,1.0,full,True,79.32
21558,-1,retest,1.0,full,True,93.64
21580,-1,retest,1.0,full,True,78.98
21586,-1,retest,1.0,full,True,78.05
21706,1,retest,-1.0,conflict,True,73.36
21755,1,retest,-0.556,conflict,True,76.89
21770,1,retest,-0.556,conflict,True,80.64
21818,1,retest,-0.556,conflict,True,78.56
21838,1,retest,-0.556,conflict,True,82.55
21879,1,retest,-0.556,conflict,True,85.19
21914,1,retest,-0.556,conflict,True,72.88
21949,-1,retest,0.556,partial,True,79.87
21960,1,retest,-0.556,conflict,True,72.6
22093,1,retest,0.111,partial,True,94.18
22117,-1,retest,-0.111,conflict,True,68.04
22169,1,retest,0.111,partial,True,84.63
22179,1,retest,0.111,partial,True,76.13
22292,-1,retest,-0.111,conflict,True,87.45
22335,-1,retest,0.333,partial,True,82.44
22362,-1,retest,0.333,partial,True,78.33
22379,-1,retest,0.333,partial,True,93.99
22415,-1,retest,0.333,partial,True,76.35
22471,-1,retest,0.333,partial,True,88.71
22482,-1,retest,0.333,partial,True,75.58
22502,1,retest,-0.333,conflict,True,78.72
22550,-1,retest,0.333,partial,True,84.91
22570,-1,retest,0.667,partial,True,76.4
22606,-1,retest,0.667,partial,True,81.09
22641,1,retest,-1.0,conflict,True,76.91
22648,1,retest,-1.0,conflict,True,83.58
22656,1,retest,-1.0,conflict,True,82.51
22704,1,retest,0.111,partial,True,86.67
22723,1,retest,0.111,partial,True,75.83
22753,1,retest,0.111,partial,True,81.08
22844,1,retest,0.111,partial,True,79.06
22869,1,retest,0.111,partial,True,77.29
22886,1,retest,0.111,partial,True,79.91
22939,-1,retest,-0.111,conflict,True,76.76
22976,-1,retest,-0.111,conflict,True,85.66
22993,1,retest,0.111,partial,True,62.69
23014,1,retest,0.111,partial,True,73.95
23072,-1,retest,-0.111,conflict,True,71.88
23080,-1,retest,0.111,partial,True,80.85
23103,-1,retest,0.111,partial,True,94.89
23147,-1,retest,0.333,partial,True,77.71
23276,1,retest,-0.111,conflict,True,91.16
23331,1,retest,0.111,partial,True,91.39
23339,1,retest,0.111,partial,True,94.61
23384,-1,retest,-0.111,conflict,True,76.24
23428,-1,retest,-0.111,conflict,True,86.89
23540,1,retest,0.111,partial,True,78.56
23598,1,retest,0.111,partial,True,84.17
23674,1,retest,0.111,partial,True,81.47
23725,1,retest,0.556,partial,True,77.85
23775,1,retest,0.556,partial,True,79.19
23833,1,retest,1.0,full,True,85.84
23881,1,retest,1.0,full,True,85.61
23934,1,retest,1.0,full,True,86.74
23956,-1,retest,-1.0,conflict,True,80.16
23983,-1,retest,-0.556,conflict,True,71.22
24027,-1,retest,-0.556,conflict,True,73.51
24045,-1,retest,-0.556,conflict,True,94.34
24088,-1,retest,-0.556,conflict,True,84.54
24114,-1,retest,-0.556,conflict,True,71.61
24149,-1,retest,-0.556,conflict,True,80.25
24210,-1,retest,0.111,partial,True,70.58
24261,1,retest,-0.111,conflict,True,82.26
24281,1,retest,-0.111,conflict,True,87.38
24358,1,retest,-0.111,conflict,True,77.69
24412,-1,retest,0.111,partial,True,69.02
24492,-1,retest,0.556,partial,True,73.11
24521,1,retest,-0.556,conflict,True,72.41
24555,1,retest,-0.556,conflict,True,71.82
24575,1,retest,-0.556,conflict,True,91.5
24623,-1,retest,0.556,partial,True,79.73
24696,1,retest,-1.0,conflict,True,83.32
24742,1,retest,-1.0,conflict,True,84.73
24802,1,retest,-0.556,conflict,True,89.77
24915,1,retest,-0.556,conflict,True,71.51
24991,-1,retest,0.222,partial,True,87.99
25023,-1,retest,0.222,partial,True,95.49
25064,-1,retest,1.0,full,True,72.89
25073,1,retest,-1.0,conflict,True,96.6
25099,-1,retest,1.0,full,True,77.96
25124,1,retest,-1.0,conflict,True,91.32
25242,-1,retest,1.0,full,True,95.16
25264,-1,retest,1.0,full,True,79.45
25299,-1,retest,1.0,full,True,78.89
25353,-1,retest,1.0,full,True,73.61
25467,1,retest,-1.0,conflict,True,82.45
25484,1,retest,-0.778,conflict,True,84.89
25561,1,retest,-0.556,conflict,True,84.91
25673,-1,retest,0.444,partial,True,84.7
25688,-1,retest,0.667,partial,True,77.69
25753,-1,retest,1.0,full,True,84.49
25801,-1,retest,1.0,full,True,72.32
25852,-1,retest,1.0,full,True,93.61
25906,-1,retest,1.0,full,True,81.17
25967,1,retest,-1.0,conflict,True,78.83
26091,1,retest,-0.556,conflict,True,85.8
26190,1,retest,-0.556,conflict,True,86.42
26237,1,retest,-0.222,conflict,True,81.18
26290,-1,retest,0.222,partial,True,84.36
26308,1,retest,-0.222,conflict,True,86.55
26325,1,retest,0.111,partial,True,88.9
26417,-1,retest,1.0,full,True,82.71
26463,1,retest,-1.0,conflict,True,76.44
26542,1,retest,-1.0,conflict,True,91.15
26579,-1,retest,1.0,full,True,68.54
26647,-1,retest,1.0,full,True,93.41
26665,-1,retest,1.0,full,True,91.38
26682,-1,retest,1.0,full,True,79.92
26745,1,retest,-1.0,conflict,True,88.88
26755,1,retest,-1.0,conflict,True,81.34
26795,-1,retest,1.0,full,True,70.29
26817,-1,retest,1.0,full,True,92.02
26888,1,retest,-1.0,conflict,True,78.85
26927,1,retest,-0.556,conflict,True,71.83
26937,1,retest,-0.556,conflict,True,80.59
26999,1,retest,-0.556,conflict,True,79.09
27077,-1,retest,0.556,partial,True,80.95
27098,1,retest,-0.556,conflict,True,80.16
27122,-1,retest,0.556,partial,True,84.34
27160,-1,retest,0.778,partial,True,71.19
27188,-1,retest,1.0,full,True,96.29
27200,-1,retest,1.0,full,True,89.97
27210,-1,retest,1.0,full,True,88.68
27244,-1,retest,1.0,full,True,70.08
27290,-1,retest,1.0,full,True,89.07
27319,-1,retest,1.0,full,True,71.33
27392,1,retest,-1.0,conflict,True,76.81
27427,-1,retest,1.0,full,True,83.93
27464,-1,retest,1.0,full,True,76.97
27538,1,retest,-1.0,conflict,True,95.38
27576,-1,retest,1.0,full,True,90.13
27624,-1,retest,1.0,full,True,81.88
27686,1,retest,-1.0,conflict,True,85.3
27697,1,retest,-1.0,conflict,True,90.16
27708,-1,retest,1.0,full,True,89.19
27711,-1,retest,1.0,full,True,88.52
27799,1,retest,-1.0,conflict,True,77.03
27851,-1,retest,1.0,full,True,73.96
27857,-1,retest,1.0,full,True,73.55
27888,-1,retest,1.0,full,True,82.5
27918,-1,retest,1.0,full,True,81.41
27961,1,retest,-1.0,conflict,True,80.12
27966,1,retest,-0.778,conflict,True,77.05
28059,1,retest,-0.556,conflict,True,94.46
28109,1,retest,-0.556,conflict,True,85.43
28125,1,retest,-0.556,conflict,True,82.71
28181,-1,retest,0.556,partial,True,94.4
28258,1,retest,-1.0,conflict,True,92.62
28325,1,retest,-0.556,conflict,True,83.25
