symbol,tf,side,lots,entry_time,entry_price,exit_time,exit_price,stop_price,target_price,exit_reason,bars_held,gross_ccy,spread_ccy,slippage_ccy,swap_ccy,net_ccy,net_acct,r_multiple,mae_r,mfe_r,tag
USDJPY.a,1d,-1,0.07,2007-02-16,119.20388786550902,2007-02-21,120.88316028675357,120.82952178951815,,stop,4,-11754.906948711836,-210.00000000000003,-165.46948064783,0.0,-11754.906948711836,-124.57546981286036,-1.0329954342384344,1.2032919008400231,0.15002631398559127,breakout_dn
USDJPY.a,1d,-1,0.06,2007-02-28,117.9110242185126,2007-04-04,118.97148122755577,119.82280713579769,,signal,25,-6362.742054259058,-180.0,-257.77473066922624,0.0,-6362.742054259058,-65.82468880806394,-0.5546953053378684,0.5591512361693516,1.4546757340325571,breakout_dn
USDJPY.a,1d,1,0.05,2007-04-09,119.28907851929301,2007-07-11,121.71431572801154,117.22914957865186,,signal,68,12126.186043592641,-150.0,-156.84271988459582,0.0,12126.186043592641,116.11752878181156,1.1773402280389673,0.8199693134886926,2.3500429481806466,breakout_up
USDJPY.a,1d,-1,0.07,2007-07-25,120.19355254272125,2007-10-04,116.76257880194966,121.86202462906004,,signal,51,24016.81618540114,-210.00000000000003,-316.10322729535,0.0,24016.81618540114,233.16784977239908,2.0563566923677663,0.31552667952267455,5.156545688217306,breakout_dn
USDJPY.a,1d,1,0.05,2007-10-08,117.2915745792321,2007-10-19,115.54979181599096,114.7719685721465,,signal,9,-8708.913816205737,-150.0,-202.0818400904052,0.0,-8708.913816205737,-84.2366249090981,-0.691291717174404,0.8063064516908339,0.2533830364638485,breakout_up
USDJPY.a,1d,-1,0.06,2007-11-08,112.56887831863637,2007-12-07,111.3544047316482,114.68156565225843,,signal,21,7286.841521928977,-180.0,-292.85677977850435,0.0,7286.841521928977,74.57018743229722,0.5748477626862222,0.3744622636645947,2.536522197749408,breakout_dn
USDJPY.a,1d,1,0.04,2007-12-13,112.24466460695035,2008-01-02,111.66602411743123,109.72535002591556,,signal,12,-2314.5619580764674,-120.0,-191.80706055008923,0.0,-2314.5619580764674,-23.611829246275065,-0.22968171338151988,0.3392448935850255,0.9746045259822769,breakout_up
USDJPY.a,1d,-1,0.04,2008-01-16,106.74357929435803,2008-02-14,108.35288090003685,109.29607599119598,,signal,21,-6437.206422715292,-120.0,-183.04720029478,0.0,-6437.206422715292,-66.40015058657904,-0.6304813666056601,0.6293527069523779,0.6948409753302137,breakout_dn
USDJPY.a,1d,-1,0.05,2008-02-29,105.31677834304895,2008-04-02,101.89282713281948,107.58925536386496,,signal,23,17119.75605114738,-150.0,-328.2713281948356,0.0,17119.75605114738,185.44376801918568,1.5067044369935967,0.023420107866235457,4.201045051545054,breakout_dn
USDJPY.a,1d,1,0.03,2008-04-21,103.88921493161936,2008-05-12,102.96470271571488,100.68993044099881,,signal,15,-2773.5366477134557,-90.0,-151.783705710679,0.0,-2773.5366477134557,-28.578898383945244,-0.28897468124979414,0.3998440699380375,0.565996888894806,breakout_up
USDJPY.a,1d,1,0.05,2008-06-06,105.98377954325328,2008-06-30,106.18787427770903,103.57758764964836,,signal,16,1020.4736722787544,-150.0,-221.2572229096391,0.0,1020.4736722787544,10.00459088038901,0.08482063920096576,0.6415862123699608,1.0789748164503667,breakout_up
USDJPY.a,1d,-1,0.05,2008-07-16,104.67690595340713,2008-07-17,107.04421073643762,106.9770511715404,,stop,1,-11836.523915152457,-150.0,-185.79782448609905,0.0,-11836.523915152457,-115.62786507376819,-1.0291979673143112,1.0491050858742188,0.39862959354855815,breakout_dn
USDJPY.a,1d,1,0.05,2008-07-30,108.16173146189689,2008-09-05,107.04585736981667,105.85661179571927,,signal,27,-5579.3704604010945,-150.0,-241.4263018331554,0.0,-5579.3704604010945,-64.31420777697105,-0.4840851034560723,0.521331486399414,1.0837912559419396,breakout_up
USDJPY.a,1d,-1,0.03,2008-09-16,104.62908402919722,2008-09-19,107.6430813579025,107.56248916337606,,stop,3,-9041.991986115861,-90.0,-151.7765835793226,0.0,-9041.991986115861,-106.59204838783288,-1.0274739392753556,1.1559657857324954,0.3712695585439756,breakout_dn
USDJPY.a,1d,-1,0.02,2008-10-07,101.77057579440687,2009-01-05,92.179982240557,105.72414521772264,,signal,62,19181.18710769974,-60.0,-119.92896222797232,0.0,19181.18710769974,293.6461644269558,2.425806284642513,0.38431706716277486,3.7031285470960946,breakout_dn
USDJPY.a,1d,1,0.02,2009-02-18,92.44922694773618,2009-03-20,94.46662408250884,89.53940562841238,,signal,22,4034.79426954533,-60.0,-141.50366996460704,0.0,4034.79426954533,62.087847158321765,0.6933061907875089,0.12688990395533423,2.4804866897948004,breakout_up
USDJPY.a,1d,1,0.02,2009-04-06,100.36985336934131,2009-04-21,97.8478194283284,96.94432945555144,,signal,11,-5044.0678820258145,-60.0,-112.72228668641182,0.0,-5044.0678820258145,-73.68219966691562,-0.7362476527634633,0.7934124641197964,0.30948452188319,breakout_up
USDJPY.a,1d,-1,0.03,2009-05-14,95.26011172025696,2009-05-29,96.88588654404508,97.96404551078858,,signal,11,-4877.32447136436,-90.0,-155.31926427046992,0.0,-4877.32447136436,-64.16379994611309,-0.6012628080913459,0.7248285023124423,0.5215037902165945,breakout_dn
USDJPY.a,1d,-1,0.03,2009-07-09,92.87550551532158,2009-07-24,95.01256416491161,95.34017527306126,,signal,11,-6411.175948770093,-90.0,-135.38498946968275,0.0,-6411.175948770093,-82.9999502709185,-0.8670770771131213,0.9836995309675444,0.46071304756177134,breakout_dn
USDJPY.a,1d,1,0.04,2009-08-10,97.69321706667758,2009-08-12,95.14580704883794,95.18200820395408,,stop,2,-10189.640071358554,-120.0,-144.80462046456734,0.0,-10189.640071358554,-128.1277390328596,-1.0144158280314781,1.020710425455286,0.0,breakout_up
USDJPY.a,1d,-1,0.04,2009-09-01,93.10996046520465,2009-10-16,90.61084719497454,95.17579605488278,,signal,33,9996.453080920446,-120.0,-166.77755979634003,0.0,9996.453080920446,119.94443307538904,1.2097348321022432,0.14523882553601167,2.4735562165432605,breakout_dn
USDJPY.a,1d,1,0.05,2009-10-26,92.14932064601695,2009-10-30,90.03738929814034,90.06854581355931,,stop,4,-10559.65673938303,-150.0,-155.782577094848,0.0,-10559.65673938303,-126.0442044158615,-1.014973516083031,1.0718702529589341,0.08202682545014019,breakout_up
USDJPY.a,1d,-1,0.05,2009-11-17,89.02616131155253,2009-12-07,90.28541065238913,90.95232029434409,,signal,14,-6296.2467041830205,-50.0,-234.1065238913145,0.0,-6296.2467041830205,-76.04769915149245,-0.6537618919761164,0.898076796309116,2.1842232905692596,breakout_dn
USDJPY.a,1d,1,0.04,2009-12-22,91.1988974744614,2010-01-13,90.948525637624,88.83073351954131,,signal,14,-1001.4873473496095,-40.0,-171.79489900796455,0.0,-1001.4873473496095,-11.931661945332491,-0.10572402992505245,0.19377774647232712,1.076404579270194,breakout_up
USDJPY.a,1d,-1,0.05,2010-01-25,89.90932442382699,2010-02-19,91.82465914232746,91.85167743401672,,signal,19,-9576.673592502373,-50.0,-186.59142327444314,0.0,-9576.673592502373,-116.6652401336562,-0.9860899169473729,0.9785428118379736,0.6885074014925595,breakout_dn
USDJPY.a,1d,-1,0.05,2010-03-04,88.4241574771596,2010-03-05,90.3418213583067,90.30211784435043,,stop,1,-9588.319405735534,-50.0,-148.51756978133574,0.0,-9588.319405735534,-119.75886599368538,-1.021141827404835,1.150100162162221,0.15344172443353712,breakout_dn
USDJPY.a,1d,1,0.05,2010-03-25,92.19935127716504,2010-04-19,91.98921219120814,90.37609322837983,,signal,17,-1050.695429784483,-50.0,-167.87808791857566,0.0,-1050.695429784483,-12.338633998378157,-0.11525471454625269,0.2426158367762364,1.3622036247089477,breakout_up
