i,side,reason,confluence,agreement,taken,quality
1853,-1,break_dn,0.556,partial,True,82.03
1887,-1,break_dn,0.556,partial,True,79.11
1911,1,break_up,-0.556,conflict,True,74.89
1945,1,break_up,-0.556,conflict,True,84.43
1962,1,break_up,-0.556,conflict,True,80.34
1975,1,break_up,-0.556,conflict,True,81.65
2032,1,break_up,-0.111,conflict,True,79.64
2071,1,break_up,-0.111,conflict,True,94.19
2076,1,break_up,-0.111,conflict,True,89.98
2087,1,break_up,-0.111,conflict,True,78.21
2208,-1,break_dn,-0.222,conflict,True,70.03
2266,-1,break_dn,-0.222,conflict,True,95.77
2350,-1,break_dn,0.556,partial,True,75.69
2389,-1,break_dn,0.556,partial,True,81.97
2467,-1,break_dn,0.556,partial,True,81.86
2504,-1,break_dn,0.556,partial,True,82.76
2519,-1,break_dn,0.556,partial,True,77.94
2532,-1,break_dn,0.556,partial,True,77.66
2539,-1,break_dn,0.556,partial,True,75.62
2590,-1,break_dn,0.556,partial,True,71.99
2614,-1,break_dn,0.556,partial,True,69.9
2655,-1,break_dn,0.556,partial,True,75.5
2773,1,break_up,-0.556,conflict,True,89.69
2791,1,break_up,-0.556,conflict,True,86.59
2809,-1,break_dn,0.556,partial,True,88.72
2819,-1,break_dn,0.556,partial,True,80.81
2847,-1,break_dn,0.556,partial,True,92.71
2869,-1,break_dn,0.556,partial,True,76.9
2935,-1,break_dn,0.556,partial,True,79.05
2948,-1,break_dn,0.556,partial,True,80.43
3032,-1,break_dn,0.556,partial,True,75.7
3038,1,break_up,-0.556,conflict,True,69.25
3141,-1,break_dn,0.556,partial,True,84.78
3178,-1,break_dn,0.556,partial,True,83.72
3225,-1,break_dn,0.556,partial,True,77.97
3262,-1,break_dn,0.556,partial,True,73.2
3287,-1,break_dn,0.556,partial,True,71.92
3367,1,break_up,-0.556,conflict,True,83.56
3444,-1,break_dn,0.556,partial,True,71.93
3518,1,break_up,-0.556,conflict,True,69.85
3571,-1,break_dn,0.111,partial,True,71.6
3619,1,break_up,-0.111,conflict,True,71.08
3648,1,break_up,-0.111,conflict,True,71.55
3697,-1,break_dn,0.111,partial,True,85.4
3771,1,break_up,-0.111,conflict,True,79.55
3784,1,break_up,0.222,partial,True,89.91
3787,1,break_up,0.222,partial,True,94.7
3810,-1,break_dn,-0.222,conflict,True,97.58
3831,1,break_up,0.556,partial,True,93.88
3848,1,break_up,0.556,partial,True,80.08
3898,1,break_up,0.556,partial,True,57.1
3936,1,break_up,0.556,partial,True,85.23
3962,1,break_up,0.556,partial,True,73.28
3976,1,break_up,0.556,partial,True,77.31
3980,1,break_up,0.556,partial,True,74.47
4002,-1,break_dn,-0.556,conflict,True,76.9
4053,1,break_up,0.556,partial,True,82.92
4069,1,break_up,0.556,partial,True,79.33
4087,1,break_up,0.556,partial,True,96.86
4132,1,break_up,0.556,partial,True,73.62
4189,-1,break_dn,-0.556,conflict,True,77.65
4197,1,break_up,0.556,partial,True,73.73
4245,1,break_up,0.556,partial,True,80.03
4252,1,break_up,0.556,partial,True,79.8
4266,1,break_up,0.556,partial,True,83.88
4275,-1,break_dn,-0.556,conflict,True,79.51
4365,1,break_up,0.556,partial,True,92.11
4398,1,break_up,0.556,partial,True,92.35
4445,1,break_up,0.556,partial,True,70.96
4457,1,break_up,0.556,partial,True,78.85
4531,1,break_up,0.556,partial,True,80.75
4552,1,break_up,0.556,partial,True,69.23
4571,1,break_up,0.556,partial,True,69.51
4588,1,break_up,0.556,partial,True,69.82
4623,-1,break_dn,-0.556,conflict,True,79.86
4686,-1,break_dn,-0.556,conflict,True,74.74
4754,-1,break_dn,-0.111,conflict,True,98.19
4800,-1,break_dn,-0.556,conflict,True,72.85
4851,-1,break_dn,-0.556,conflict,True,98.84
4874,-1,break_dn,-0.556,conflict,True,74.55
4897,-1,break_dn,-0.556,conflict,True,83.5
4952,-1,break_dn,-0.556,conflict,True,95.67
4954,-1,break_dn,-0.556,conflict,True,97.63
4959,-1,break_dn,-0.556,conflict,True,87.26
5063,-1,break_dn,-0.222,conflict,True,80.4
5085,1,break_up,-0.111,conflict,True,86.01
5129,-1,break_dn,0.111,partial,True,75.91
5138,-1,break_dn,0.111,partial,True,94.23
5227,-1,break_dn,0.111,partial,True,78.26
5247,-1,break_dn,0.111,partial,True,83.18
5263,-1,break_dn,0.111,partial,True,78.05
5321,-1,break_dn,0.111,partial,True,78.74
5358,-1,break_dn,0.111,partial,True,84.35
5405,-1,break_dn,0.111,partial,True,69.85
5441,-1,break_dn,0.111,partial,True,96.56
5454,-1,break_dn,0.111,partial,True,89.69
5500,1,break_up,-0.556,conflict,True,83.76
5583,1,break_up,-1.0,conflict,True,87.39
5607,1,break_up,-0.556,conflict,True,96.95
5649,-1,break_dn,0.556,partial,True,91.05
5683,1,break_up,-0.556,conflict,True,84.42
5743,1,break_up,-0.556,conflict,True,83.14
5774,1,break_up,-0.556,conflict,True,86.46
5793,1,break_up,-0.556,conflict,True,71.42
5804,1,break_up,-0.556,conflict,True,80.9
5833,1,break_up,-0.556,conflict,True,94.29
5943,1,break_up,0.111,partial,True,74.81
5991,-1,break_dn,-0.111,conflict,True,85.55
6012,-1,break_dn,-0.111,conflict,True,74.06
6139,1,break_up,-0.333,conflict,True,83.46
6225,-1,break_dn,-0.111,conflict,True,72.85
6256,1,break_up,0.111,partial,True,77.26
6284,-1,break_dn,-0.111,conflict,True,83.14
6301,-1,break_dn,-0.111,conflict,True,96.71
6304,-1,break_dn,0.222,partial,True,69.11
6319,-1,break_dn,0.556,partial,True,83.88
6345,-1,break_dn,1.0,full,True,74.11
6379,-1,break_dn,1.0,full,True,86.68
6461,1,break_up,-1.0,conflict,True,84.59
6464,1,break_up,-1.0,conflict,True,87.43
6522,-1,break_dn,1.0,full,True,94.76
6551,1,break_up,-1.0,conflict,True,87.73
6629,1,break_up,-0.556,conflict,True,78.14
6647,-1,break_dn,0.556,partial,True,75.68
6689,1,break_up,-0.556,conflict,True,94.79
6714,-1,break_dn,0.556,partial,True,80.83
6755,-1,break_dn,0.556,partial,True,74.9
6771,1,break_up,-0.556,conflict,True,94.03
6783,1,break_up,-0.556,conflict,True,82.39
6886,1,break_up,-0.222,conflict,True,88.0
6904,-1,break_dn,-0.111,conflict,True,82.86
6912,-1,break_dn,-0.111,conflict,True,93.63
7026,1,break_up,-0.111,conflict,True,97.53
7058,1,break_up,0.111,partial,True,86.74
7158,-1,break_dn,-0.111,conflict,True,85.83
7197,-1,break_dn,0.333,partial,True,73.75
7219,-1,break_dn,0.333,partial,True,84.02
7270,-1,break_dn,0.667,partial,True,70.27
7293,-1,break_dn,0.667,partial,True,82.41
7363,1,break_up,-1.0,conflict,True,74.51
7392,1,break_up,-1.0,conflict,True,86.21
7426,-1,break_dn,1.0,full,True,95.36
7439,1,break_up,-1.0,conflict,True,85.22
7501,-1,break_dn,1.0,full,True,78.97
7532,-1,break_dn,1.0,full,True,80.97
7596,1,break_up,-1.0,conflict,True,70.25
7614,-1,break_dn,1.0,full,True,74.8
7621,1,break_up,-1.0,conflict,True,76.17
7632,1,break_up,-1.0,conflict,True,94.28
7654,-1,break_dn,0.778,partial,True,83.54
7721,-1,break_dn,1.0,full,True,78.75
7784,-1,break_dn,1.0,full,True,71.14
7812,-1,break_dn,1.0,full,True,72.82
7845,1,break_up,-1.0,conflict,True,98.54
7871,1,break_up,-1.0,conflict,True,85.63
7995,-1,break_dn,0.556,partial,True,92.43
8005,-1,break_dn,0.556,partial,True,79.78
8017,1,break_up,-0.556,conflict,True,67.58
8060,-1,break_dn,0.556,partial,True,78.36
8097,1,break_up,-0.556,conflict,True,84.64
8104,1,break_up,-0.556,conflict,True,92.69
8150,1,break_up,-0.556,conflict,True,96.57
8199,1,break_up,-0.222,conflict,True,78.09
8231,1,break_up,0.111,partial,True,93.28
8352,1,break_up,0.111,partial,True,74.09
8417,-1,break_dn,-0.111,conflict,True,88.89
8434,-1,break_dn,0.111,partial,True,86.83
8475,-1,break_dn,0.333,partial,True,80.34
8488,-1,break_dn,0.333,partial,True,79.55
8494,-1,break_dn,0.333,partial,True,77.85
8589,-1,break_dn,0.333,partial,True,83.8
8612,-1,break_dn,1.0,full,True,69.94
8735,1,break_up,-1.0,conflict,True,95.93
8797,1,break_up,-0.556,conflict,True,71.82
8806,1,break_up,-0.556,conflict,True,78.14
8832,-1,break_dn,0.556,partial,True,75.4
8940,-1,break_dn,1.0,full,True,92.68
8967,1,break_up,-1.0,conflict,True,85.21
8984,1,break_up,-1.0,conflict,True,94.12
9037,1,break_up,-0.556,conflict,True,71.12
9066,-1,break_dn,0.556,partial,True,94.43
9079,1,break_up,-0.556,conflict,True,92.8
9100,-1,break_dn,0.556,partial,True,97.46
9172,-1,break_dn,1.0,full,True,80.8
9199,-1,break_dn,1.0,full,True,82.23
9225,1,break_up,-1.0,conflict,True,93.8
9233,1,break_up,-1.0,conflict,True,76.62
9257,1,break_up,-1.0,conflict,True,97.13
9278,1,break_up,-1.0,conflict,True,73.08
9321,1,break_up,-0.778,conflict,True,81.49
9332,1,break_up,-0.778,conflict,True,82.6
9385,1,break_up,-0.556,conflict,True,75.05
9420,1,break_up,-0.222,conflict,True,70.39
9442,1,break_up,0.111,partial,True,73.14
9444,1,break_up,0.111,partial,True,83.92
9505,-1,break_dn,-0.111,conflict,True,88.27
9544,1,break_up,0.111,partial,True,72.14
9563,1,break_up,0.111,partial,True,84.75
9568,1,break_up,0.111,partial,True,69.53
9632,-1,break_dn,-0.111,conflict,True,82.96
9654,1,break_up,0.111,partial,True,95.67
9706,-1,break_dn,-0.111,conflict,True,71.18
9759,-1,break_dn,0.333,partial,True,71.37
9918,1,break_up,-0.333,conflict,True,84.63
9959,1,break_up,0.111,partial,True,78.73
9973,1,break_up,0.111,partial,True,72.87
10015,-1,break_dn,-0.111,conflict,True,81.06
10022,-1,break_dn,-0.111,conflict,True,97.28
10025,-1,break_dn,-0.111,conflict,True,96.04
10032,-1,break_dn,-0.111,conflict,True,81.19
10035,1,break_up,0.111,partial,True,92.89
10078,1,break_up,0.111,partial,True,85.58
10143,1,break_up,0.556,partial,True,74.13
10149,1,break_up,0.556,partial,True,84.55
10179,1,break_up,0.556,partial,True,72.2
10207,1,break_up,0.556,partial,True,75.0
10210,1,break_up,0.556,partial,True,88.42
10289,1,break_up,1.0,full,True,83.01
10412,1,break_up,1.0,full,True,84.86
10413,1,break_up,1.0,full,True,79.76
10533,1,break_up,1.0,full,True,82.41
10629,1,break_up,1.0,full,True,91.74
10716,-1,break_dn,-1.0,conflict,True,70.99
10718,-1,break_dn,-1.0,conflict,True,69.33
10860,1,break_up,1.0,full,True,79.92
10869,-1,break_dn,-1.0,conflict,True,77.3
10886,-1,break_dn,-1.0,conflict,True,91.31
10914,1,break_up,0.556,partial,True,77.11
11000,1,break_up,1.0,full,True,98.44
11055,1,break_up,1.0,full,True,79.22
11069,-1,break_dn,-1.0,conflict,True,94.21
11121,-1,break_dn,-1.0,conflict,True,76.75
11217,-1,break_dn,-0.556,conflict,True,86.65
11268,-1,break_dn,-0.556,conflict,True,67.21
11315,1,break_up,0.556,partial,True,77.08
11337,1,break_up,0.778,partial,True,93.8
11392,-1,break_dn,-1.0,conflict,True,78.54
11491,-1,break_dn,-0.556,conflict,True,83.72
11527,-1,break_dn,-0.556,conflict,True,74.77
11575,1,break_up,0.222,partial,True,92.14
11597,-1,break_dn,-0.222,conflict,True,89.66
11699,-1,break_dn,0.111,partial,True,70.09
11755,1,break_up,-0.111,conflict,True,81.07
11806,1,break_up,0.333,partial,True,84.26
11819,1,break_up,0.333,partial,True,78.26
11849,1,break_up,0.333,partial,True,84.36
11898,1,break_up,0.667,partial,True,67.75
11988,-1,break_dn,-1.0,conflict,True,79.81
12040,-1,break_dn,-0.556,conflict,True,80.81
12054,-1,break_dn,-0.556,conflict,True,82.95
12096,-1,break_dn,0.111,partial,True,84.41
12133,-1,break_dn,0.111,partial,True,83.6
12202,1,break_up,-0.111,conflict,True,93.25
12207,1,break_up,-0.111,conflict,True,89.3
12270,-1,break_dn,-0.333,conflict,True,94.44
12321,-1,break_dn,-0.333,conflict,True,74.52
12340,-1,break_dn,0.111,partial,True,85.64
12395,1,break_up,-0.111,conflict,True,72.43
12400,1,break_up,-0.111,conflict,True,88.37
12415,-1,break_dn,0.111,partial,True,80.29
12435,-1,break_dn,0.111,partial,True,83.2
12484,1,break_up,0.333,partial,True,82.79
12516,1,break_up,0.333,partial,True,80.43
12539,1,break_up,0.667,partial,True,68.34
12600,-1,break_dn,-0.444,conflict,True,69.6
12605,-1,break_dn,-0.444,conflict,True,73.22
12625,-1,break_dn,-0.222,conflict,True,97.55
12660,1,break_up,-0.111,conflict,True,88.68
12681,1,break_up,-0.111,conflict,True,78.87
12684,1,break_up,0.111,partial,True,73.42
12710,1,break_up,0.667,partial,True,82.32
12759,1,break_up,1.0,full,True,71.52
12769,1,break_up,1.0,full,True,70.66
12781,1,break_up,1.0,full,True,80.94
12808,-1,break_dn,-1.0,conflict,True,91.07
12860,-1,break_dn,-1.0,conflict,True,84.96
12878,-1,break_dn,-0.778,conflict,True,71.12
12900,-1,break_dn,-0.556,conflict,True,71.99
12929,1,break_up,0.778,partial,True,75.09
12958,1,break_up,1.0,full,True,69.56
12987,1,break_up,1.0,full,True,76.92
13015,-1,break_dn,-1.0,conflict,True,87.69
13026,-1,break_dn,-1.0,conflict,True,69.46
13052,-1,break_dn,-1.0,conflict,True,84.59
13096,-1,break_dn,-0.556,conflict,True,88.44
13120,1,break_up,0.556,partial,True,73.85
13218,1,break_up,1.0,full,True,92.91
13305,1,break_up,1.0,full,True,96.04
13314,1,break_up,1.0,full,True,94.4
13356,1,break_up,1.0,full,True,96.42
13378,1,break_up,1.0,full,True,69.16
13432,-1,break_dn,-1.0,conflict,True,86.83
13461,-1,break_dn,-1.0,conflict,True,96.26
13507,1,break_up,1.0,full,True,81.32
13537,-1,break_dn,-1.0,conflict,True,96.52
13571,-1,break_dn,-0.556,conflict,True,79.37
13591,1,break_up,1.0,full,True,81.25
13622,1,break_up,1.0,full,True,96.19
13637,1,break_up,1.0,full,True,86.97
13666,1,break_up,1.0,full,True,96.75
13698,-1,break_dn,-1.0,conflict,True,67.07
13723,1,break_up,1.0,full,True,82.15
13736,1,break_up,1.0,full,True,78.52
13797,1,break_up,1.0,full,True,83.44
13834,1,break_up,1.0,full,True,71.23
13864,1,break_up,1.0,full,True,67.12
13876,1,break_up,1.0,full,True,81.67
13994,1,break_up,1.0,full,True,91.93
14019,1,break_up,1.0,full,True,72.65
14031,1,break_up,1.0,full,True,92.72
14070,-1,break_dn,-1.0,conflict,True,79.63
14084,1,break_up,1.0,full,True,87.4
14110,1,break_up,1.0,full,True,82.58
14124,1,break_up,1.0,full,True,76.19
14135,1,break_up,1.0,full,True,80.43
14165,1,break_up,1.0,full,True,85.95
14266,-1,break_dn,-1.0,conflict,True,68.92
14342,1,break_up,1.0,full,True,90.93
14386,1,break_up,1.0,full,True,77.27
14423,1,break_up,1.0,full,True,75.66
14446,-1,break_dn,-1.0,conflict,True,85.32
14460,-1,break_dn,-1.0,conflict,True,70.93
14466,1,break_up,1.0,full,True,76.88
14478,1,break_up,1.0,full,True,83.92
14534,1,break_up,1.0,full,True,68.56
14586,-1,break_dn,-1.0,conflict,True,70.97
14605,-1,break_dn,-1.0,conflict,True,77.65
14643,-1,break_dn,-0.556,conflict,True,93.81
14645,-1,break_dn,-0.556,conflict,True,83.22
14708,1,break_up,0.556,partial,True,74.55
14795,1,break_up,1.0,full,True,95.01
14850,1,break_up,1.0,full,True,85.31
14878,1,break_up,1.0,full,True,70.93
14936,-1,break_dn,-1.0,conflict,True,93.14
14948,-1,break_dn,-1.0,conflict,True,85.06
14978,1,break_up,1.0,full,True,86.64
15020,-1,break_dn,-1.0,conflict,True,69.49
15040,-1,break_dn,-0.556,conflict,True,90.68
15072,-1,break_dn,-0.556,conflict,True,71.09
15181,-1,break_dn,-0.556,conflict,True,96.13
15254,-1,break_dn,-0.556,conflict,True,81.32
15319,1,break_up,0.222,partial,True,80.68
15326,1,break_up,0.222,partial,True,90.33
15413,1,break_up,1.0,full,True,75.84
15427,1,break_up,1.0,full,True,81.74
15444,-1,break_dn,-1.0,conflict,True,78.7
15520,1,break_up,1.0,full,True,84.88
15534,1,break_up,1.0,full,True,80.6
15572,1,break_up,1.0,full,True,73.57
15656,1,break_up,1.0,full,True,96.43
15663,1,break_up,1.0,full,True,74.51
15688,1,break_up,1.0,full,True,67.87
15695,1,break_up,1.0,full,True,80.41
15734,1,break_up,1.0,full,True,70.76
15810,1,break_up,1.0,full,True,81.4
15814,-1,break_dn,-1.0,conflict,True,74.98
15828,-1,break_dn,-1.0,conflict,True,75.88
15938,1,break_up,0.556,partial,True,78.76
15968,1,break_up,0.556,partial,True,90.56
15980,-1,break_dn,-0.556,conflict,True,93.45
15995,-1,break_dn,-0.556,conflict,True,76.82
16071,1,break_up,0.222,partial,True,92.84
16091,1,break_up,0.222,partial,True,82.67
16120,-1,break_dn,0.111,partial,True,80.36
16156,1,break_up,-0.111,conflict,True,97.25
16193,1,break_up,-0.111,conflict,True,95.05
16217,1,break_up,0.111,partial,True,98.86
16283,-1,break_dn,0.111,partial,True,77.94
16302,1,break_up,-0.111,conflict,True,94.97
16326,1,break_up,0.111,partial,True,98.84
16359,1,break_up,0.333,partial,True,68.59
16374,-1,break_dn,-0.333,conflict,True,76.86
16388,-1,break_dn,-0.111,conflict,True,85.01
16435,1,break_up,0.111,partial,True,79.79
16456,1,break_up,0.667,partial,True,72.72
16511,1,break_up,1.0,full,True,83.46
16523,1,break_up,1.0,full,True,73.53
16557,-1,break_dn,-1.0,conflict,True,85.49
16563,1,break_up,1.0,full,True,84.73
16583,1,break_up,1.0,full,True,78.48
16620,1,break_up,1.0,full,True,79.16
16741,-1,break_dn,-0.556,conflict,True,78.52
16744,-1,break_dn,-0.556,conflict,True,74.79
16804,-1,break_dn,-0.556,conflict,True,69.23
16815,-1,break_dn,-0.556,conflict,True,73.35
16833,-1,break_dn,-0.556,conflict,True,87.83
16881,1,break_up,0.222,partial,True,93.5
16959,-1,break_dn,0.111,partial,True,81.47
16983,1,break_up,-0.111,conflict,True,94.7
16992,1,break_up,-0.111,conflict,True,81.47
17027,-1,break_dn,0.111,partial,True,89.4
17045,-1,break_dn,0.111,partial,True,86.82
17075,-1,break_dn,0.111,partial,True,96.2
17139,-1,break_dn,0.111,partial,True,82.03
17188,-1,break_dn,0.111,partial,True,82.24
17220,-1,break_dn,0.111,partial,True,70.82
17237,-1,break_dn,0.111,partial,True,97.57
17254,1,break_up,-0.111,conflict,True,81.14
17283,1,break_up,-0.111,conflict,True,81.63
17299,1,break_up,0.111,partial,True,77.83
17339,1,break_up,0.333,partial,True,93.49
17369,-1,break_dn,-0.333,conflict,True,93.83
17401,-1,break_dn,-0.333,conflict,True,72.28
17412,-1,break_dn,-0.333,conflict,True,88.31
17417,1,break_up,0.333,partial,True,91.76
17459,-1,break_dn,-0.333,conflict,True,89.7
17472,-1,break_dn,-0.333,conflict,True,73.49
17587,1,break_up,1.0,full,True,83.81
17636,-1,break_dn,-1.0,conflict,True,90.37
17713,1,break_up,0.556,partial,True,81.31
17733,-1,break_dn,-0.778,conflict,True,77.4
17832,1,break_up,-0.111,conflict,True,83.37
17889,1,break_up,0.333,partial,True,70.49
17916,-1,break_dn,-0.667,conflict,True,78.1
17977,1,break_up,0.667,partial,True,92.49
18050,-1,break_dn,0.111,partial,True,69.15
18085,-1,break_dn,0.111,partial,True,85.47
18118,-1,break_dn,0.111,partial,True,82.69
18229,-1,break_dn,0.111,partial,True,81.59
18289,-1,break_dn,0.111,partial,True,71.35
18321,1,break_up,-0.111,conflict,True,80.11
18384,-1,break_dn,0.111,partial,True,75.01
18404,-1,break_dn,0.111,partial,True,80.7
18447,-1,break_dn,0.111,partial,True,79.52
18461,1,break_up,-0.111,conflict,True,77.19
18511,1,break_up,-0.111,conflict,True,71.76
18540,1,break_up,0.333,partial,True,80.06
18567,1,break_up,0.333,partial,True,76.59
18571,1,break_up,0.333,partial,True,76.7
18574,1,break_up,0.333,partial,True,96.61
18584,1,break_up,0.333,partial,True,82.17
18670,-1,break_dn,-0.333,conflict,True,80.24
18738,1,break_up,0.333,partial,True,85.02
18847,-1,break_dn,-0.667,conflict,True,79.89
18863,-1,break_dn,-0.667,conflict,True,71.29
18956,1,break_up,0.444,partial,True,90.96
18970,1,break_up,0.667,partial,True,75.45
18978,1,break_up,1.0,full,True,84.8
19090,-1,break_dn,-1.0,conflict,True,89.95
19095,-1,break_dn,-1.0,conflict,True,72.16
19223,1,break_up,1.0,full,True,87.63
19250,-1,break_dn,-1.0,conflict,True,93.68
19264,-1,break_dn,-1.0,conflict,True,79.6
19300,1,break_up,0.556,partial,True,81.22
19340,1,break_up,1.0,full,True,72.36
19426,1,break_up,1.0,full,True,77.21
19441,-1,break_dn,-1.0,conflict,True,85.71
19482,1,break_up,1.0,full,True,84.48
19509,-1,break_dn,-1.0,conflict,True,78.6
19527,-1,break_dn,-1.0,conflict,True,78.67
19552,-1,break_dn,-0.556,conflict,True,69.63
19589,-1,break_dn,-0.556,conflict,True,72.59
19624,-1,break_dn,-0.556,conflict,True,92.66
19634,-1,break_dn,-0.556,conflict,True,90.87
19686,-1,break_dn,-0.556,conflict,True,71.81
19703,-1,break_dn,-0.222,conflict,True,71.11
19711,1,break_up,0.222,partial,True,78.92
19719,-1,break_dn,-0.222,conflict,True,82.0
19725,-1,break_dn,-0.222,conflict,True,70.22
19829,1,break_up,-0.111,conflict,True,84.53
19872,-1,break_dn,0.111,partial,True,76.39
19927,1,break_up,0.333,partial,True,74.11
19978,1,break_up,0.333,partial,True,71.76
20012,1,break_up,0.333,partial,True,86.42
20018,1,break_up,0.667,partial,True,94.93
20072,1,break_up,1.0,full,True,79.61
20090,1,break_up,1.0,full,True,74.52
20107,1,break_up,1.0,full,True,81.93
20132,1,break_up,1.0,full,True,98.79
20180,-1,break_dn,-1.0,conflict,True,84.42
20208,-1,break_dn,-1.0,conflict,True,81.42
20230,-1,break_dn,-1.0,conflict,True,90.66
20243,-1,break_dn,-1.0,conflict,True,94.29
20268,-1,break_dn,-0.556,conflict,True,87.87
20314,1,break_up,0.556,partial,True,82.66
20335,1,break_up,1.0,full,True,71.94
20386,-1,break_dn,-1.0,conflict,True,77.82
20392,-1,break_dn,-1.0,conflict,True,92.67
20443,-1,break_dn,-0.556,conflict,True,73.69
20480,1,break_up,0.556,partial,True,83.71
20543,-1,break_dn,-0.556,conflict,True,87.14
20583,-1,break_dn,-0.556,conflict,True,75.19
20588,-1,break_dn,-0.556,conflict,True,96.8
20604,-1,break_dn,-0.556,conflict,True,83.7
20631,-1,break_dn,-0.222,conflict,True,69.13
20694,-1,break_dn,0.111,partial,True,87.02
20741,-1,break_dn,0.111,partial,True,73.29
20776,-1,break_dn,0.111,partial,True,72.0
20810,-1,break_dn,0.111,partial,True,68.96
20908,-1,break_dn,0.111,partial,True,84.97
20937,1,break_up,-0.111,conflict,True,78.49
20974,1,break_up,-0.111,conflict,True,80.52
20998,1,break_up,0.333,partial,True,81.71
21057,-1,break_dn,-0.333,conflict,True,68.69
21099,1,break_up,0.333,partial,True,74.03
21224,1,break_up,1.0,full,True,81.01
21235,1,break_up,1.0,full,True,82.68
21258,1,break_up,1.0,full,True,84.74
21264,1,break_up,1.0,full,True,88.75
21312,1,break_up,1.0,full,True,64.61
21376,1,break_up,1.0,full,True,88.57
21381,-1,break_dn,-1.0,conflict,True,83.55
21410,-1,break_dn,-1.0,conflict,True,72.89
21417,-1,break_dn,-1.0,conflict,True,91.61
21455,-1,break_dn,-0.556,conflict,True,82.75
21519,1,break_up,0.556,partial,True,80.22
21540,1,break_up,0.556,partial,True,79.56
21544,-1,break_dn,-0.556,conflict,True,72.93
21557,-1,break_dn,-0.556,conflict,True,87.65
21606,-1,break_dn,-0.556,conflict,True,70.2
21672,1,break_up,0.556,partial,True,82.48
21704,1,break_up,0.778,partial,True,81.62
21734,1,break_up,1.0,full,True,80.4
21776,1,break_up,1.0,full,True,97.3
21812,1,break_up,1.0,full,True,76.0
21832,1,break_up,1.0,full,True,91.64
21883,1,break_up,1.0,full,True,89.12
21940,1,break_up,1.0,full,True,90.35
21983,-1,break_dn,-1.0,conflict,True,76.83
22013,1,break_up,1.0,full,True,80.11
22019,1,break_up,1.0,full,True,92.51
22069,-1,break_dn,-1.0,conflict,True,82.76
22087,-1,break_dn,-1.0,conflict,True,82.68
22123,-1,break_dn,-0.556,conflict,True,93.5
22163,1,break_up,0.556,partial,True,83.4
22202,1,break_up,1.0,full,True,75.73
22253,-1,break_dn,-1.0,conflict,True,85.38
22272,-1,break_dn,-1.0,conflict,True,84.46
22282,1,break_up,1.0,full,True,77.1
22317,1,break_up,1.0,full,True,87.32
22323,1,break_up,1.0,full,True,80.91
22361,-1,break_dn,-0.556,conflict,True,68.99
22441,1,break_up,0.778,partial,True,80.12
22504,1,break_up,1.0,full,True,78.36
22534,1,break_up,1.0,full,True,73.67
22553,1,break_up,1.0,full,True,72.53
22574,1,break_up,1.0,full,True,75.24
22592,1,break_up,1.0,full,True,72.37
22616,-1,break_dn,-1.0,conflict,True,80.83
22676,1,break_up,1.0,full,True,91.25
22696,1,break_up,1.0,full,True,77.33
22699,1,break_up,1.0,full,True,78.75
22719,1,break_up,1.0,full,True,79.59
22741,1,break_up,1.0,full,True,82.38
22794,1,break_up,1.0,full,True,71.72
22798,1,break_up,1.0,full,True,90.35
22840,-1,break_dn,-1.0,conflict,True,75.03
