symbol,tf,side,lots,entry_time,entry_price,exit_time,exit_price,stop_price,target_price,exit_reason,bars_held,gross_ccy,spread_ccy,slippage_ccy,swap_ccy,net_ccy,net_acct,r_multiple,mae_r,mfe_r,tag
USDJPY.a,1h,-1,0.24,2007-01-05 03:00:00,118.39628076118457,2007-01-05 16:00:00,118.91097930160208,118.8737693029777,,stop,13,-12352.764970020302,-720.0,-173.0399669850912,0.0,-12352.764970020302,-133.39102062140776,-1.0779285686828008,1.3271925571985332,0.8927560011885077,cross_dn
USDJPY.a,1h,1,0.26,2007-01-09 05:00:00,118.93313953003398,2007-01-24 10:00:00,120.90608452372419,118.50084200243539,,signal,266,51296.56983594535,-780.0,-203.60476634213484,0.0,51296.56983594535,543.2023970863402,4.563859073286611,0.2385845938257479,6.60855148960913,cross_up
USDJPY.a,1h,1,0.19,2007-01-26 04:00:00,121.38438829943348,2007-01-31 06:00:00,121.54732011704796,120.77234430703136,,signal,73,3095.7045346750792,-570.0,-101.83555217725922,0.0,3095.7045346750792,32.99736269495355,0.26620932422685956,0.38295988906542516,1.283586981195891,cross_up
USDJPY.a,1h,1,0.21,2007-02-02 21:00:00,121.08377333819686,2007-02-05 07:00:00,120.78674939278152,120.53743524272896,,signal,9,-6237.50285372229,-630.0,-136.5255031765826,0.0,-6237.50285372229,-66.80677629494544,-0.5436632515273637,0.7207502853331593,0.17613024352755735,cross_up
USDJPY.a,1h,1,0.29,2007-02-07 17:00:00,120.66290404466785,2007-02-13 13:00:00,121.29689159272365,120.25984014086526,,signal,91,18385.63889361818,-869.9999999999999,-180.28762202784554,0.0,18385.63889361818,195.6450353199982,1.5729206760382846,0.28011450195042725,3.4413797470971423,cross_up
USDJPY.a,1h,1,0.31,2007-02-20 09:00:00,119.93272460469339,2007-02-26 09:00:00,120.90729056515109,119.55207244512232,,signal,92,30211.54477418857,-930.0,-167.9849606327886,0.0,30211.54477418857,315.6864449718122,2.560253333531232,0.6901960177749537,4.406320450661856,cross_up
USDJPY.a,1h,1,0.19,2007-03-07 02:00:00,116.81447020224633,2007-03-07 03:00:00,116.21758982799864,116.22478046684172,,stop,1,-11340.727110706097,-570.0,-136.62213801864837,0.0,-11340.727110706097,-125.75796039772116,-1.0121939359147076,1.0250648196065115,0.02633554023628448,cross_up
USDJPY.a,1h,-1,0.24,2007-03-07 15:00:00,116.27618610618242,2007-03-08 07:00:00,116.78214580574593,116.74456262929044,,stop,16,-12143.032789524112,-720.0,-181.99623493163062,0.0,-12143.032789524112,-133.99739705571682,-1.080241375477346,1.1610613832840488,1.571782678809953,cross_dn
USDJPY.a,1h,1,0.17,2007-03-08 12:00:00,116.86499305080682,2007-03-13 10:00:00,117.3061061598068,116.21208931446729,,signal,69,7498.922852999755,-510.0,-132.39056656867683,0.0,7498.922852999755,81.59461358372414,0.6756173758065259,0.16080938883188253,2.4888920965649644,cross_up
USDJPY.a,1h,1,0.16,2007-03-15 05:00:00,117.26513633364208,2007-03-16 12:00:00,116.6053899961933,116.54972431741326,,signal,31,-10555.941399180485,-480.0,-147.52012181468592,0.0,-10555.941399180485,-113.87120457924959,-0.9221907411152191,0.9856366927677507,0.7056963748236083,cross_up
USDJPY.a,1h,1,0.17,2007-03-19 09:00:00,117.22483214952902,2007-03-21 05:00:00,117.21656741884482,116.56221064032309,,signal,44,-140.50042163145804,-510.0,-116.70775927605715,0.0,-140.50042163145804,-1.494019289990337,-0.012472777550049082,0.4600396233655642,1.2000332609544782,cross_up
USDJPY.a,1h,1,0.26,2007-03-21 11:00:00,117.74338310113838,2007-03-21 20:00:00,117.27988353934582,117.2857363852186,,stop,9,-12050.988606606552,-780.0,-152.17399269241633,0.0,-12050.988606606552,-127.01225429222782,-1.012789004420184,1.2310436883745193,0.4296259363873276,cross_up
USDJPY.a,1h,-1,0.3,2007-03-28 00:00:00,117.84654855616374,2007-03-29 20:00:00,117.8745994545678,118.2465405164193,,signal,44,-841.5269521218249,-900.0,-275.96727406760726,0.0,-841.5269521218249,-8.835714522784903,-0.07012865555132308,0.4586378279179694,3.666445083613029,cross_dn
USDJPY.a,1h,-1,0.42,2007-04-11 00:00:00,119.04763811188401,2007-04-11 03:00:00,119.19258100152727,119.3425618617677,,signal,3,-6087.601365016952,-1260.0,-216.80412829062348,0.0,-6087.601365016952,-61.96194632914484,-0.49145885911331505,0.686149854651554,0.19543394489846164,cross_dn
USDJPY.a,1h,-1,0.37,2007-04-11 05:00:00,118.91721944256068,2007-04-11 09:00:00,119.25278189559103,119.25315196298662,,signal,4,-12415.810762122901,-1110.0,-205.8602737355863,0.0,-12415.810762122901,-126.36934881544539,-0.9988983877026132,0.9906172734255543,0.08102651843937536,cross_dn
USDJPY.a,1h,-1,0.32,2007-04-12 19:00:00,118.9969778027245,2007-04-13 17:00:00,119.41266950320748,119.37568040247085,,stop,22,-13302.134415455384,-960.0,-223.65122357211658,0.0,-13302.134415455384,-134.09834292692057,-1.0976732157672233,1.037812250401088,2.078089253286406,cross_dn
USDJPY.a,1h,1,0.2,2007-04-16 03:00:00,119.29466489960444,2007-04-17 19:00:00,118.94595225734383,118.69780197632619,,signal,40,-6974.252845212164,-600.0,-161.90970624666707,0.0,-6974.252845212164,-70.08999187695252,-0.5842424259582324,0.7617576530088429,0.9639317135592071,cross_up
USDJPY.a,1h,1,0.26,2007-04-20 11:00:00,118.74356099648735,2007-04-23 08:00:00,118.27406116291039,118.27909662670294,,stop,20,-12206.995673000989,-780.0,-130.92205860623014,0.0,-12206.995673000989,-123.61189647106583,-1.0108414425737104,1.1272360821355785,0.5736478852755317,cross_up
USDJPY.a,1h,-1,0.32,2007-04-23 13:00:00,118.42670927545328,2007-04-23 15:00:00,118.70330067575713,118.80913599667444,,signal,2,-8850.924809723438,-960.0,-211.2432484559758,0.0,-8850.924809723438,-89.57571415604774,-0.723253331829548,0.8976640634590676,0.22673435364661065,cross_dn
USDJPY.a,1h,-1,0.27,2007-04-24 03:00:00,118.42651867495701,2007-04-24 13:00:00,118.91114241106816,118.87594760194222,,stop,10,-13084.840875000951,-810.0,-140.25984640052133,0.0,-13084.840875000951,-133.30003364275973,-1.0783100664259173,1.1425195269193051,0.41501261658476624,cross_dn
USDJPY.a,1h,1,0.26,2007-04-24 15:00:00,118.883326948103,2007-04-24 17:00:00,118.42397387880469,118.42944929382567,,stop,2,-11943.17980175623,-780.0,-142.36079054558368,0.0,-11943.17980175623,-121.83571412583638,-1.0120636364654252,1.197077985626077,0.0,cross_up
USDJPY.a,1h,-1,0.3,2007-04-25 04:00:00,118.46688914604354,2007-04-25 17:00:00,118.72324544365345,118.86607649413928,,signal,13,-7690.688928297362,-900.0,-194.7266192074153,0.0,-7690.688928297362,-77.85651610987806,-0.6421954474078934,0.9346760505720708,0.4932249155259452,cross_dn
USDJPY.a,1h,-1,0.3,2007-04-25 18:00:00,118.47670065946465,2007-04-25 20:00:00,118.68317239056366,118.87568045668212,,signal,2,-6194.151932970016,-900.0,-190.34343381876496,0.0,-6194.151932970016,-62.64575534718081,-0.5174992130903885,0.5847397340978124,0.09198626025831858,cross_dn
USDJPY.a,1h,-1,0.41,2007-05-07 05:00:00,119.93757205943896,2007-05-10 02:00:00,120.11286151360639,120.22799199860077,,signal,69,-7186.86762086449,-1230.0,-234.64411572376068,0.0,-7186.86762086449,-72.27951223338434,-0.6035723809919395,0.6970180530485346,1.4378215925674322,cross_dn
USDJPY.a,1h,-1,0.3,2007-05-11 05:00:00,119.92675774243384,2007-05-11 23:00:00,120.1232390738843,120.32953467236926,,signal,18,-5894.439943514129,-900.0,-194.34443305826508,0.0,-5894.439943514129,-58.997888100450915,-0.48781674631158856,0.7032236369932285,1.1340216096961244,cross_dn
USDJPY.a,1h,-1,0.4,2007-05-24 14:00:00,121.37760063551282,2007-05-24 17:00:00,121.71182130077057,121.67760675788882,,stop,3,-13368.826610309838,-1200.0,-168.58171526942172,0.0,-13368.826610309838,-134.04430385946557,-1.1140461488277893,1.007977310903618,0.42532677167466487,cross_dn
USDJPY.a,1h,1,0.28,2007-05-25 18:00:00,121.6730044333367,2007-05-29 09:00:00,121.40811487880586,121.24671089698266,,signal,38,-7416.907526863497,-840.0000000000001,-105.56678687169202,0.0,-7416.907526863497,-74.77084071491792,-0.62137830377716,0.7577042713320666,0.462112487907156,cross_up
USDJPY.a,1h,1,0.34,2007-05-29 20:00:00,121.71261126538347,2007-05-29 22:00:00,121.54745661301119,121.36079119838023,,signal,2,-5615.25818065752,-1020.0,-172.95031523844935,0.0,-5615.25818065752,-56.39014786049668,-0.4694293130549498,0.7180126691896408,0.0,cross_up
USDJPY.a,1h,1,0.35,2007-05-29 23:00:00,121.68243314506104,2007-05-30 04:00:00,121.33780922666743,121.3420766263999,,stop,5,-12061.837143776302,-1050.0,-149.35899063652494,0.0,-12061.837143776302,-121.15463091128778,-1.0125380285039243,1.153006108432267,0.25727979379803806,cross_up
USDJPY.a,1h,-1,0.32,2007-05-30 06:00:00,121.4272051341674,2007-05-30 12:00:00,121.73276941226587,121.79700116977463,,signal,6,-9778.056899151125,-960.0,-177.24238501510274,0.0,-9778.056899151125,-98.16963981651404,-0.8263049050720882,0.7106481425661348,0.1546937464417487,cross_dn
USDJPY.a,1h,-1,0.34,2007-05-30 21:00:00,121.49730355762597,2007-05-30 23:00:00,121.69256989163884,121.8460595503509,,signal,2,-6639.05535643761,-1020.0,-174.7526314408809,0.0,-6639.05535643761,-66.28012424936422,-0.559893845800894,0.5238517650881847,0.13563511054353414,cross_dn
USDJPY.a,1h,-1,0.38,2007-05-31 06:00:00,121.53757778044465,2007-05-31 11:00:00,121.65232979035032,121.84452955552906,,signal,5,-4360.576376415537,-1140.0,-177.06406662394238,0.0,-4360.576376415537,-43.46291333763032,-0.3738437735833725,0.4639889100370558,0.18757923921049702,cross_dn
USDJPY.a,1h,-1,0.41,2007-06-05 00:00:00,121.75780804415012,2007-06-08 16:00:00,121.77444392799435,122.04584021056183,,signal,88,-682.0712376134566,-1230.0,-364.4020955370336,0.0,-682.0712376134566,-6.6523833937868755,-0.0577570347488602,0.5978219654944823,3.4642243489008853,cross_dn
USDJPY.a,1h,-1,0.48,2007-06-20 07:00:00,123.30803709201841,2007-06-20 13:00:00,123.59872505026408,123.56500684367505,,stop,6,-13953.021995792142,-1440.0,-178.47391627343148,0.0,-13953.021995792142,-133.50949320842827,-1.1312146911130718,1.0583459968665174,0.8484932199714466,cross_dn
USDJPY.a,1h,1,0.36,2007-06-20 16:00:00,123.58232920307971,2007-06-25 14:00:00,123.42717675746191,123.24183804696173,,signal,69,-5585.488042240853,-1080.0,-203.27346274270272,0.0,-5585.488042240853,-53.30303442824983,-0.4556724685208636,0.8291821916863159,1.6084728988688417,cross_up
USDJPY.a,1h,1,0.25,2007-06-28 23:00:00,123.21358497101589,2007-07-02 09:00:00,122.72376533182336,122.72856159401572,,stop,33,-12245.490979813312,-750.0,-119.90655480904992,0.0,-12245.490979813312,-116.88596228305005,-1.0098887237601244,1.0588870462128315,0.6936058032188105,cross_up
USDJPY.a,1h,-1,0.31,2007-07-02 10:00:00,122.79667374245234,2007-07-05 00:00:00,122.73205642980481,123.18968851603017,,signal,62,2003.1366920733547,-930.0,-127.49864789786626,0.0,2003.1366920733547,19.056214680611426,0.16441446223326478,0.18657379436435248,1.823528759308623,cross_dn
