pattern_id,stop_atr,target_atr,rr,n_events,n_decided,chop_pct,undefined,hold_pct,base_pct,base_flat_pct,fair_pct,dev_pp,edge_R,gross_R,friction_R,net_R,z,p_binom,z_shift,p,p_perm,folds_agree,fold_frac,survives_bh,beats_expected_max
aaaaa|bc,0.5,2.0,4.0,904,904,0.0,0,17.81,19.41,19.37,20.0,-1.6,-0.08,-0.1095,0.2018,-0.3113,-1.22,0.22319409226221915,-1.3,0.19336217669961347,0.1791044776119403,0/4,0.0,False,False
bbbcc|cb,0.5,2.0,4.0,410,410,0.0,0,17.32,19.37,19.37,20.0,-2.06,-0.1028,-0.1341,0.2198,-0.354,-1.05,0.2916620220324057,-1.29,0.19725480741566762,0.20398009950248755,1/4,0.25,False,False
aaaaa|ac,1.0,2.0,2.0,1502,1500,0.1,0,31.2,32.68,32.7,33.33,-1.48,-0.0445,-0.064,0.0996,-0.1636,-1.23,0.2200144556259439,-1.29,0.195594571281613,0.1890547263681592,1/4,0.25,False,False
aaaaa|ca,1.0,2.0,2.0,1031,1031,0.0,0,30.94,32.77,32.7,33.33,-1.83,-0.0549,-0.0718,0.1013,-0.1731,-1.25,0.20961456435610562,-1.24,0.21618596907775947,0.23880597014925373,1/4,0.25,False,False
baaaa|ba,0.5,1.0,2.0,421,421,0.0,0,35.15,32.11,32.15,33.33,3.05,0.0914,0.0546,0.206,-0.1513,1.34,0.18015966449390636,1.23,0.21792900517887984,0.23383084577114427,4/4,1.0,False,False
bbbbb|ba,1.0,1.0,1.0,375,375,0.0,0,52.53,49.19,49.43,50.0,3.35,0.0669,0.0507,0.1112,-0.0606,1.3,0.19461816872165616,1.22,0.22347739125551513,0.22885572139303484,2/4,0.5,False,False
cdddd|cc,1.0,3.0,3.0,387,386,0.3,0,27.2,24.58,24.3,25.0,2.62,0.1047,0.0881,0.1031,-0.015,1.2,0.23134700420405177,1.2,0.2314177095143693,0.23880597014925373,3/4,0.75,False,False
ddddd|ca,1.0,3.0,3.0,1524,1507,1.1,0,22.96,24.25,24.3,25.0,-1.29,-0.0516,-0.0816,0.1007,-0.1823,-1.17,0.2420788729100425,-1.19,0.2352124686507528,0.2835820895522388,1/4,0.25,False,False
bbbbc|bc,0.5,1.0,2.0,410,410,0.0,0,34.63,31.88,32.15,33.33,2.75,0.0825,0.039,0.218,-0.179,1.2,0.23146715108324598,1.19,0.23469651481983467,0.21890547263681592,3/4,0.75,False,False
aabbb|bb,1.0,3.0,3.0,341,340,0.3,0,21.47,24.44,24.3,25.0,-2.97,-0.1189,-0.1412,0.1037,-0.2448,-1.28,0.2012074828969134,-1.19,0.23510470024261843,0.22885572139303484,1/4,0.25,False,False
abbbb|bb,0.5,3.0,6.0,335,335,0.0,0,16.12,13.81,13.67,14.29,2.31,0.1617,0.1284,0.2129,-0.0845,1.23,0.21996172739831815,1.17,0.24145983031294305,0.26865671641791045,3/4,0.75,False,False
aaaaa|cb,0.5,1.0,2.0,935,935,0.0,0,33.8,32.24,32.15,33.33,1.56,0.0467,0.0139,0.1994,-0.1855,1.02,0.30816927467954336,1.17,0.24300279939549757,0.22388059701492538,4/4,1.0,False,False
ddddd|cb,1.0,1.0,1.0,1525,1525,0.0,0,51.02,49.51,49.43,50.0,1.51,0.0302,0.0203,0.1023,-0.0819,1.18,0.2383857555715163,1.16,0.24798180531957797,0.2736318407960199,2/4,0.5,False,False
ccccc|bb,1.0,1.0,1.0,621,621,0.0,0,46.54,49.03,49.43,50.0,-2.5,-0.0499,-0.0692,0.1142,-0.1835,-1.25,0.2128461466128076,-1.16,0.24570153114211474,0.2537313432835821,1/4,0.25,False,False
ddddd|ca,1.0,1.0,1.0,1524,1524,0.0,0,50.59,49.5,49.43,50.0,1.1,0.0219,0.0118,0.1007,-0.0889,0.86,0.3920297895600113,1.16,0.24675127831810945,0.22885572139303484,2/4,0.5,False,False
ddddc|aa,1.0,2.0,2.0,400,400,0.0,0,35.25,32.59,32.7,33.33,2.66,0.0799,0.0575,0.101,-0.0435,1.14,0.25513501652641823,1.15,0.24816453085492707,0.27860696517412936,4/4,1.0,False,False
cdddd|bb,0.5,1.0,2.0,361,361,0.0,0,29.64,32.28,32.15,33.33,-2.64,-0.0792,-0.1108,0.2083,-0.3191,-1.07,0.28278655683707576,-1.15,0.24829826568083546,0.2736318407960199,1/4,0.25,False,False
ddddd|ba,1.0,1.0,1.0,933,933,0.0,0,51.55,49.54,49.43,50.0,2.01,0.0403,0.0311,0.1003,-0.0692,1.23,0.2181742070059937,1.15,0.25075682588541104,0.2736318407960199,3/4,0.75,False,False
dddcc|ab,1.0,2.0,2.0,540,540,0.0,0,34.63,32.71,32.7,33.33,1.92,0.0575,0.0389,0.1033,-0.0644,0.95,0.34180114738099676,1.14,0.25265779882181394,0.25870646766169153,2/4,0.5,False,False
aaaaa|ba,0.5,2.0,4.0,1518,1518,0.0,0,20.69,19.4,19.37,20.0,1.29,0.0643,0.0343,0.2071,-0.1729,1.27,0.2050818618565705,1.14,0.252577600937416,0.24378109452736318,3/4,0.75,False,False
ddddc|aa,0.5,1.0,2.0,400,400,0.0,0,34.75,32.1,32.15,33.33,2.65,0.0796,0.0425,0.202,-0.1595,1.14,0.2550116553001028,1.14,0.25527504420499636,0.27860696517412936,4/4,1.0,False,False
aaaaa|bc,1.0,1.0,1.0,904,904,0.0,0,47.35,49.48,49.43,50.0,-2.14,-0.0427,-0.0531,0.1009,-0.154,-1.29,0.1982955694004626,-1.13,0.2587616561958956,0.27860696517412936,2/4,0.5,False,False
cdddd|cb,0.5,2.0,4.0,448,448,0.0,0,21.65,19.41,19.37,20.0,2.25,0.1123,0.0826,0.2038,-0.1212,1.2,0.22892803731785458,1.13,0.2598238550231239,0.24378109452736318,3/4,0.75,False,False
ccccc|bc,0.5,3.0,6.0,422,422,0.0,0,11.85,13.76,13.67,14.29,-1.91,-0.1335,-0.1706,0.2273,-0.3979,-1.14,0.25491674373343054,-1.12,0.26419859812262386,0.263681592039801,1/4,0.25,False,False
baaaa|ac,0.5,3.0,6.0,377,377,0.0,0,11.67,13.52,13.67,14.29,-1.85,-0.1292,-0.183,0.2018,-0.3848,-1.05,0.29381812470664004,-1.1,0.2711700428111772,0.24875621890547264,1/4,0.25,False,False
ccccc|bc,1.0,3.0,3.0,422,421,0.2,0,21.85,24.38,24.3,25.0,-2.53,-0.1012,-0.1259,0.1137,-0.2395,-1.21,0.2256760515138625,-1.1,0.2715466410164327,0.30845771144278605,1/4,0.25,False,False
aaaab|bc,0.5,1.0,2.0,579,579,0.0,0,29.88,32.15,32.15,33.33,-2.27,-0.0682,-0.1036,0.2093,-0.3129,-1.17,0.24086157308235528,-1.08,0.28005336696595085,0.2537313432835821,1/4,0.25,False,False
aaaab|bc,0.5,3.0,6.0,579,578,0.2,0,11.94,13.66,13.67,14.29,-1.72,-0.1205,-0.1644,0.2093,-0.3736,-1.21,0.22762074513485422,-1.07,0.2832695987066755,0.26865671641791045,1/4,0.25,False,False
dcccc|bb,0.5,1.0,2.0,328,328,0.0,0,34.76,31.91,32.15,33.33,2.85,0.0854,0.0427,0.2164,-0.1737,1.11,0.2680605276503315,1.07,0.28570415929165716,0.23383084577114427,3/4,0.75,False,False
dcccc|bb,0.5,2.0,4.0,328,328,0.0,0,21.65,19.21,19.37,20.0,2.44,0.1218,0.0823,0.2164,-0.1341,1.12,0.2622171863766342,1.06,0.2898181107132199,0.31343283582089554,3/4,0.75,False,False
cdddd|ca,1.0,3.0,3.0,362,359,0.8,0,26.74,24.37,24.3,25.0,2.37,0.0949,0.0696,0.1023,-0.0327,1.05,0.29401307906555557,1.06,0.29025254517247323,0.29850746268656714,3/4,0.75,False,False
aaabb|cb,1.0,3.0,3.0,548,545,0.5,0,26.24,24.27,24.3,25.0,1.97,0.0788,0.0495,0.1032,-0.0536,1.08,0.2823334101337403,1.06,0.29017895774824076,0.2935323383084577,3/4,0.75,False,False
baaaa|aa,1.0,1.0,1.0,407,407,0.0,0,52.09,49.5,49.43,50.0,2.59,0.0517,0.0418,0.1001,-0.0583,1.04,0.2964343090225369,1.05,0.29320959930040413,0.31343283582089554,4/4,1.0,False,False
dcccc|bb,1.0,3.0,3.0,328,324,1.2,0,26.54,24.22,24.3,25.0,2.33,0.0931,0.0617,0.1082,-0.0465,0.98,0.3272130654745997,1.04,0.3001553612357854,0.26865671641791045,2/4,0.5,False,False
ddddd|bc,1.0,2.0,2.0,1482,1479,0.2,0,31.51,32.77,32.7,33.33,-1.26,-0.0379,-0.0548,0.1024,-0.1572,-1.04,0.29982887071583086,-1.03,0.3015744710722231,0.31840796019900497,1/4,0.25,False,False
ddddd|ba,0.5,1.0,2.0,933,933,0.0,0,33.76,32.27,32.15,33.33,1.49,0.0448,0.0129,0.2005,-0.1876,0.98,0.32840182420422603,1.03,0.3037303413080793,0.31343283582089554,3/4,0.75,False,False
bcccc|bb,0.5,1.0,2.0,374,374,0.0,0,34.22,31.84,32.15,33.33,2.39,0.0716,0.0267,0.2244,-0.1977,0.99,0.32139363938451104,1.02,0.30575932918220744,0.3333333333333333,2/4,0.5,False,False
ddddd|ac,0.5,1.0,2.0,1129,1129,0.0,0,30.74,32.25,32.15,33.33,-1.52,-0.0456,-0.0779,0.2012,-0.2792,-1.09,0.2743126552653137,-1.02,0.3088487180474492,0.30845771144278605,1/4,0.25,False,False
aaaaa|ac,1.0,3.0,3.0,1502,1486,1.1,0,23.08,24.15,24.3,25.0,-1.07,-0.0426,-0.0767,0.0996,-0.1763,-0.96,0.33610025230950796,-1.02,0.3092901508693577,0.3034825870646766,1/4,0.25,False,False
aaaaa|bc,0.5,3.0,6.0,904,904,0.0,0,12.39,13.58,13.67,14.29,-1.19,-0.0834,-0.1327,0.2018,-0.3345,-1.05,0.29513443196219225,-1.01,0.3133684030294532,0.2885572139303483,1/4,0.25,False,False
aaaab|cc,0.5,3.0,6.0,376,376,0.0,0,15.69,13.75,13.67,14.29,1.95,0.1362,0.0984,0.204,-0.1056,1.1,0.27281699825859795,1.01,0.3130122721632165,0.3333333333333333,3/4,0.75,False,False
ddddc|aa,0.5,2.0,4.0,400,400,0.0,0,21.5,19.29,19.37,20.0,2.21,0.1105,0.075,0.202,-0.127,1.12,0.26214156436862884,0.99,0.32036373647443833,0.3333333333333333,3/4,0.75,False,False
ddddd|ca,1.0,2.0,2.0,1524,1521,0.2,0,31.43,32.72,32.7,33.33,-1.3,-0.0389,-0.0572,0.1007,-0.1579,-1.08,0.2801058043246081,-0.99,0.32416888678234623,0.31343283582089554,1/4,0.25,False,False
ccccc|bb,1.0,3.0,3.0,621,620,0.2,0,22.42,24.1,24.3,25.0,-1.68,-0.0672,-0.1032,0.1142,-0.2174,-0.98,0.3268259507458781,-0.98,0.3289191692502467,0.3482587064676617,1/4,0.25,False,False
cdddd|cb,0.5,3.0,6.0,448,448,0.0,0,15.4,13.69,13.67,14.29,1.72,0.1201,0.0781,0.2038,-0.1256,1.06,0.29033918446576923,0.98,0.3285172583077243,0.30845771144278605,3/4,0.75,False,False
ccccc|cb,0.5,2.0,4.0,417,417,0.0,0,17.51,19.29,19.37,20.0,-1.79,-0.0893,-0.1247,0.2289,-0.3536,-0.92,0.35497998863429225,-0.97,0.33057812567970113,0.36318407960199006,2/4,0.5,False,False
bbbbc|bc,1.0,3.0,3.0,410,408,0.5,0,22.06,24.21,24.3,25.0,-2.15,-0.0861,-0.1176,0.109,-0.2266,-1.02,0.30890025497378026,-0.96,0.3384051634031575,0.3283582089552239,2/4,0.5,False,False
aabbb|bb,1.0,2.0,2.0,341,341,0.0,0,30.21,32.8,32.7,33.33,-2.6,-0.0779,-0.0938,0.1037,-0.1975,-1.02,0.3062041409865156,-0.93,0.35354009696400485,0.3482587064676617,1/4,0.25,False,False
ddddd|bb,0.5,1.0,2.0,1444,1444,0.0,0,31.09,32.24,32.15,33.33,-1.15,-0.0344,-0.0672,0.2049,-0.2721,-0.93,0.35026398648869445,-0.92,0.3555916560862756,0.373134328358209,1/4,0.25,False,False
ddddc|ba,0.5,1.0,2.0,539,539,0.0,0,34.32,32.21,32.15,33.33,2.11,0.0634,0.0297,0.2082,-0.1786,1.05,0.2934564800078774,0.92,0.3551376347946774,0.38308457711442784,3/4,0.75,False,False
ddddc|ba,1.0,3.0,3.0,539,539,0.0,0,26.35,24.48,24.3,25.0,1.86,0.0745,0.0538,0.1041,-0.0503,1.01,0.3139288524209187,0.91,0.36128486380610053,0.38308457711442784,3/4,0.75,False,False
cdddd|cc,0.5,2.0,4.0,387,387,0.0,0,21.19,19.48,19.37,20.0,1.71,0.0854,0.0594,0.2062,-0.1468,0.85,0.39587366011026337,0.89,0.3746072145126216,0.3681592039800995,3/4,0.75,False,False
cdddd|cb,1.0,3.0,3.0,448,447,0.2,0,26.17,24.32,24.3,25.0,1.85,0.0742,0.047,0.1019,-0.0549,0.92,0.3596830212563441,0.89,0.37120710587645833,0.3781094527363184,4/4,1.0,False,False
aaaab|bc,1.0,3.0,3.0,579,576,0.5,0,22.74,24.27,24.3,25.0,-1.53,-0.061,-0.0903,0.1046,-0.1949,-0.86,0.3921286263814405,-0.88,0.3784546619161531,0.39800995024875624,2/4,0.5,False,False
ccccc|bb,1.0,2.0,2.0,621,621,0.0,0,30.76,32.4,32.7,33.33,-1.65,-0.0494,-0.0773,0.1142,-0.1915,-0.88,0.38038321777508444,-0.85,0.39428191819627145,0.4129353233830846,2/4,0.5,False,False
bbbbb|ab,0.5,3.0,6.0,385,385,0.0,0,14.81,13.62,13.67,14.29,1.19,0.0831,0.0364,0.2279,-0.1915,0.68,0.49647290709353414,0.85,0.396972628467224,0.39303482587064675,3/4,0.75,False,False
ddddd|bc,0.5,2.0,4.0,1482,1482,0.0,0,18.62,19.41,19.37,20.0,-0.79,-0.0393,-0.0688,0.2048,-0.2736,-0.77,0.4440837889892453,-0.84,0.4008325268424733,0.39800995024875624,1/4,0.25,False,False
dcccc|bb,1.0,2.0,2.0,328,328,0.0,0,34.76,32.53,32.7,33.33,2.23,0.0669,0.0427,0.1082,-0.0655,0.86,0.3882234329897622,0.82,0.4126319362841284,0.3582089552238806,3/4,0.75,False,False
aaaaa|ab,0.5,2.0,4.0,1567,1567,0.0,0,18.7,19.37,19.37,20.0,-0.68,-0.0338,-0.0651,0.2046,-0.2697,-0.68,0.4983391417883335,-0.81,0.41650848811140617,0.43283582089552236,2/4,0.5,False,False
ddddd|ca,0.5,1.0,2.0,1524,1524,0.0,0,33.07,32.21,32.15,33.33,0.86,0.0259,-0.0079,0.2015,-0.2093,0.72,0.47045913770806286,0.8,0.42399386824864405,0.44776119402985076,2/4,0.5,False,False
cdddd|bb,1.0,1.0,1.0,361,361,0.0,0,47.92,49.61,49.43,50.0,-1.69,-0.0337,-0.0416,0.1042,-0.1457,-0.64,0.521078664668662,-0.79,0.43029255402169153,0.43781094527363185,2/4,0.5,False,False
bbbbb|ba,0.5,1.0,2.0,375,375,0.0,0,33.87,31.96,32.15,33.33,1.91,0.0573,0.016,0.2225,-0.2065,0.79,0.4269612429199164,0.78,0.4338264797784035,0.42786069651741293,3/4,0.75,False,False
bbbbc|bc,1.0,2.0,2.0,410,410,0.0,0,30.73,32.5,32.7,33.33,-1.76,-0.0529,-0.078,0.109,-0.1871,-0.76,0.44501384288032486,-0.77,0.4428812207738293,0.44776119402985076,2/4,0.5,False,False
aaabb|cb,1.0,2.0,2.0,548,548,0.0,0,34.31,32.74,32.7,33.33,1.56,0.0469,0.0292,0.1032,-0.074,0.78,0.4345551418860196,0.77,0.4396716225350448,0.44776119402985076,3/4,0.75,False,False
bbbcb|ca,0.5,1.0,2.0,300,300,0.0,0,34.33,32.02,32.15,33.33,2.32,0.0695,0.03,0.2215,-0.1915,0.86,0.3893017054721848,0.77,0.4412660666549334,0.4079601990049751,3/4,0.75,False,False
aaaab|bc,1.0,1.0,1.0,579,579,0.0,0,47.84,49.46,49.43,50.0,-1.62,-0.0324,-0.0432,0.1046,-0.1478,-0.78,0.4356423880021427,-0.76,0.44978610195685553,0.4626865671641791,2/4,0.5,False,False
ddddc|aa,1.0,1.0,1.0,400,400,0.0,0,51.0,49.35,49.43,50.0,1.65,0.0329,0.02,0.101,-0.081,0.66,0.509820308264982,0.74,0.46199561621401497,0.5074626865671642,3/4,0.75,False,False
ddddc|ba,0.5,3.0,6.0,539,539,0.0,0,15.03,13.76,13.67,14.29,1.26,0.0885,0.0519,0.2082,-0.1563,0.85,0.3937160226775551,0.72,0.46997293457897427,0.5024875621890548,3/4,0.75,False,False
bcccc|bb,0.5,2.0,4.0,374,374,0.0,0,20.59,19.17,19.37,20.0,1.42,0.0709,0.0294,0.2244,-0.195,0.7,0.48539368321904286,0.72,0.47255680845772147,0.5074626865671642,2/4,0.5,False,False
ddddd|bb,1.0,1.0,1.0,1444,1444,0.0,0,48.48,49.54,49.43,50.0,-1.07,-0.0213,-0.0305,0.1025,-0.1329,-0.81,0.4173910319257551,-0.72,0.47316018884364286,0.5522388059701493,1/4,0.25,False,False
abbbb|bb,0.5,2.0,4.0,335,335,0.0,0,20.9,19.43,19.37,20.0,1.46,0.0732,0.0448,0.2129,-0.1681,0.68,0.497928856298592,0.72,0.4746065574019394,0.48258706467661694,2/4,0.5,False,False
aaaaa|bb,1.0,1.0,1.0,1425,1425,0.0,0,48.35,49.47,49.43,50.0,-1.12,-0.0224,-0.033,0.1015,-0.1345,-0.85,0.39651309641279975,-0.72,0.47154383086096896,0.48258706467661694,1/4,0.25,False,False
dddcd|ac,1.0,2.0,2.0,434,434,0.0,0,34.33,32.81,32.7,33.33,1.52,0.0456,0.03,0.1051,-0.0751,0.68,0.49953340855251654,0.71,0.47612599144928863,0.4228855721393035,3/4,0.75,False,False
baaaa|ba,1.0,2.0,2.0,421,419,0.5,0,31.03,32.55,32.7,33.33,-1.53,-0.0458,-0.0692,0.103,-0.1722,-0.67,0.5038633348077355,-0.71,0.47576792253825295,0.46766169154228854,0/4,0.0,False,False
aaaaa|ac,1.0,1.0,1.0,1502,1502,0.0,0,48.74,49.55,49.43,50.0,-0.82,-0.0164,-0.0253,0.0996,-0.1249,-0.64,0.5247567867416465,-0.69,0.49254673951885297,0.4925373134328358,1/4,0.25,False,False
dddcd|ac,1.0,1.0,1.0,434,434,0.0,0,50.92,49.41,49.43,50.0,1.51,0.0302,0.0184,0.1051,-0.0866,0.63,0.5285309216298344,0.68,0.49607263513951483,0.4925373134328358,2/4,0.5,False,False
aaaaa|ab,1.0,2.0,2.0,1567,1566,0.1,0,31.93,32.64,32.7,33.33,-0.71,-0.0214,-0.0421,0.1023,-0.1445,-0.6,0.5462709731454316,-0.68,0.4982974231841352,0.47761194029850745,2/4,0.5,False,False
ddddd|cb,0.5,1.0,2.0,1525,1525,0.0,0,33.05,32.22,32.15,33.33,0.83,0.025,-0.0085,0.2045,-0.2131,0.7,0.486570517652428,0.67,0.5034802873203003,0.5124378109452736,2/4,0.5,False,False
aaaab|bc,0.5,2.0,4.0,579,579,0.0,0,18.13,19.33,19.37,20.0,-1.2,-0.0599,-0.0933,0.2093,-0.3025,-0.73,0.4653318104818517,-0.67,0.5057477716264952,0.44776119402985076,1/4,0.25,False,False
ccccb|ba,0.5,1.0,2.0,405,405,0.0,0,33.58,31.87,32.15,33.33,1.71,0.0514,0.0074,0.2284,-0.221,0.74,0.45927808165379613,0.67,0.49981785152287855,0.5124378109452736,2/4,0.5,False,False
dddcc|ab,0.5,2.0,4.0,540,540,0.0,0,17.96,19.37,19.37,20.0,-1.41,-0.0704,-0.1019,0.2066,-0.3085,-0.83,0.4076790312728555,-0.66,0.5104757034836739,0.4975124378109453,1/4,0.25,False,False
cdddd|bb,1.0,3.0,3.0,361,359,0.6,0,23.12,24.36,24.3,25.0,-1.24,-0.0497,-0.0752,0.1042,-0.1794,-0.55,0.5827486766451881,-0.66,0.5088407946679334,0.48258706467661694,2/4,0.5,False,False
abbbb|bb,1.0,3.0,3.0,335,334,0.3,0,26.05,24.49,24.3,25.0,1.56,0.0623,0.0419,0.1064,-0.0645,0.66,0.5072153991977958,0.65,0.5139933431770217,0.527363184079602,2/4,0.5,False,False
cdddd|bc,1.0,3.0,3.0,401,401,0.0,0,23.19,24.43,24.3,25.0,-1.24,-0.0497,-0.0723,0.1032,-0.1756,-0.58,0.5619069801173171,-0.65,0.5153626255413934,0.5074626865671642,2/4,0.5,False,False
bbbcb|ca,0.5,2.0,4.0,300,300,0.0,0,21.0,19.34,19.37,20.0,1.66,0.083,0.05,0.2215,-0.1715,0.73,0.46626934789212493,0.65,0.5168190003570652,0.47761194029850745,2/4,0.5,False,False
aaaab|cc,0.5,1.0,2.0,376,376,0.0,0,30.85,32.4,32.15,33.33,-1.55,-0.0465,-0.0745,0.204,-0.2785,-0.64,0.5208182605193531,-0.64,0.5197196044399429,0.5472636815920398,0/4,0.0,False,False
baaaa|bb,0.5,1.0,2.0,391,391,0.0,0,30.95,32.35,32.15,33.33,-1.4,-0.042,-0.0716,0.2122,-0.2838,-0.59,0.5536435041584971,-0.63,0.5268447767022519,0.5024875621890548,1/4,0.25,False,False
cdddd|bb,0.5,2.0,4.0,361,361,0.0,0,18.28,19.45,19.37,20.0,-1.17,-0.0586,-0.0859,0.2083,-0.2942,-0.56,0.5734921169492527,-0.63,0.5291343366820707,0.5323383084577115,2/4,0.5,False,False
cdddd|ca,0.5,3.0,6.0,362,362,0.0,0,14.92,13.71,13.67,14.29,1.2,0.0843,0.0442,0.2047,-0.1605,0.67,0.5048159826829569,0.63,0.5302654285006018,0.472636815920398,3/4,0.75,False,False
dddcd|ac,0.5,3.0,6.0,434,433,0.2,0,14.55,13.66,13.67,14.29,0.89,0.0625,0.0185,0.2101,-0.1916,0.54,0.5878706307302276,0.61,0.5402703315329462,0.5174129353233831,2/4,0.5,False,False
aaaaa|ca,1.0,1.0,1.0,1031,1031,0.0,0,48.59,49.58,49.43,50.0,-0.99,-0.0198,-0.0281,0.1013,-0.1294,-0.64,0.5252792232857469,-0.6,0.5476803607586588,0.6019900497512438,2/4,0.5,False,False
aaaaa|ca,0.5,2.0,4.0,1031,1031,0.0,0,18.82,19.45,19.37,20.0,-0.64,-0.0319,-0.0592,0.2026,-0.2617,-0.52,0.6049077105087679,-0.59,0.5553249082855592,0.5522388059701493,1/4,0.25,False,False
ddddc|aa,0.5,3.0,6.0,400,400,0.0,0,14.75,13.58,13.67,14.29,1.17,0.0817,0.0325,0.202,-0.1695,0.68,0.49508829210102845,0.59,0.5562915245776023,0.5671641791044776,3/4,0.75,False,False
ccccb|ba,0.5,3.0,6.0,405,405,0.0,0,14.81,13.73,13.67,14.29,1.09,0.0763,0.037,0.2284,-0.1914,0.64,0.5234711304081585,0.59,0.5575879799652155,0.5472636815920398,2/4,0.5,False,False
bbbbb|bb,1.0,3.0,3.0,619,618,0.2,0,23.3,24.3,24.3,25.0,-1.0,-0.0401,-0.068,0.1121,-0.1801,-0.58,0.5606819202114516,-0.58,0.5614780299083826,0.5472636815920398,2/4,0.5,False,False
aabbb|bb,1.0,1.0,1.0,341,341,0.0,0,47.8,49.43,49.43,50.0,-1.63,-0.0326,-0.044,0.1037,-0.1477,-0.6,0.5465848970347155,-0.57,0.5666672525615406,0.5920398009950248,2/4,0.5,False,False
dddcd|ac,1.0,3.0,3.0,434,430,0.9,0,25.58,24.35,24.3,25.0,1.23,0.0493,0.0233,0.1051,-0.0818,0.6,0.5510385455682948,0.57,0.5704121865623927,0.572139303482587,2/4,0.5,False,False
cdddd|cc,0.5,1.0,2.0,387,387,0.0,0,30.75,32.28,32.15,33.33,-1.53,-0.046,-0.0775,0.2062,-0.2837,-0.65,0.5186370775340339,-0.56,0.5736722466485719,0.5671641791044776,1/4,0.25,False,False
bcccc|bb,1.0,3.0,3.0,374,372,0.5,0,25.27,24.16,24.3,25.0,1.11,0.0443,0.0108,0.1122,-0.1015,0.5,0.6173116026193861,0.56,0.5772042088500222,0.5671641791044776,3/4,0.75,False,False
cccbc|ac,0.5,3.0,6.0,323,321,0.6,0,12.77,13.79,13.67,14.29,-1.01,-0.0709,-0.1059,0.2155,-0.3214,-0.53,0.5980915289177331,-0.55,0.5821979461446124,0.6268656716417911,2/4,0.5,False,False
ddddd|aa,0.5,2.0,4.0,494,493,0.2,0,20.28,19.53,19.37,20.0,0.75,0.0375,0.0142,0.1987,-0.1845,0.42,0.6745658322640358,0.54,0.5873535296398609,0.6517412935323383,2/4,0.5,False,False
cdddd|cb,1.0,2.0,2.0,448,448,0.0,0,34.15,32.74,32.7,33.33,1.42,0.0425,0.0246,0.1019,-0.0773,0.64,0.5225589521609952,0.53,0.5938854461619817,0.5522388059701493,2/4,0.5,False,False
aaaaa|ab,1.0,3.0,3.0,1567,1558,0.6,0,23.68,24.18,24.3,25.0,-0.5,-0.02,-0.0526,0.1023,-0.1549,-0.46,0.6441829658995172,-0.51,0.6077263603198854,0.6119402985074627,1/4,0.25,False,False
bbbbb|ab,0.5,2.0,4.0,385,385,0.0,0,20.0,19.32,19.37,20.0,0.68,0.0339,0.0,0.2279,-0.2279,0.34,0.7359183638565359,0.51,0.6115650934632977,0.5970149253731343,3/4,0.75,False,False
dddcd|ac,0.5,2.0,4.0,434,434,0.0,0,20.28,19.4,19.37,20.0,0.88,0.0438,0.0138,0.2101,-0.1963,0.46,0.6444629587346878,0.51,0.6079224393197215,0.5870646766169154,2/4,0.5,False,False
ddddd|ca,0.5,2.0,4.0,1524,1524,0.0,0,18.77,19.38,19.37,20.0,-0.61,-0.0305,-0.0617,0.2015,-0.2631,-0.6,0.545999325911895,-0.49,0.6233568762205622,0.6467661691542289,2/4,0.5,False,False
cbbbb|bb,1.0,3.0,3.0,350,350,0.0,0,25.43,24.43,24.3,25.0,1.0,0.04,0.0171,0.1105,-0.0934,0.44,0.6625537537255335,0.49,0.6270515247479553,0.6268656716417911,2/4,0.5,False,False
aaabb|cb,0.5,1.0,2.0,548,548,0.0,0,33.39,32.23,32.15,33.33,1.16,0.0349,0.0018,0.2063,-0.2045,0.58,0.5600611923125542,0.49,0.6228539287615383,0.6218905472636815,3/4,0.75,False,False
ddddd|cc,1.0,2.0,2.0,1389,1387,0.1,0,31.94,32.82,32.7,33.33,-0.88,-0.0264,-0.0418,0.1002,-0.1421,-0.7,0.4851880581168526,-0.48,0.6281308689341834,0.6119402985074627,1/4,0.25,False,False
ddddd|ab,1.0,1.0,1.0,937,937,0.0,0,48.67,49.5,49.43,50.0,-0.84,-0.0167,-0.0267,0.0997,-0.1263,-0.51,0.6086655173282547,-0.48,0.6281713202566441,0.681592039800995,2/4,0.5,False,False
bbbcc|cb,1.0,2.0,2.0,410,410,0.0,0,31.71,32.64,32.7,33.33,-0.93,-0.0279,-0.0488,0.1099,-0.1587,-0.4,0.6876370105973985,-0.46,0.6459203695670725,0.6616915422885572,1/4,0.25,False,False
dddcc|ab,1.0,3.0,3.0,540,536,0.7,0,23.32,24.33,24.3,25.0,-1.01,-0.0405,-0.0672,0.1033,-0.1705,-0.55,0.5844364131781951,-0.46,0.6471804200714534,0.6766169154228856,2/4,0.5,False,False
ccccc|bb,0.5,1.0,2.0,621,621,0.0,0,32.85,31.87,32.15,33.33,0.98,0.0293,-0.0145,0.2284,-0.2429,0.52,0.6007563242113583,0.45,0.6531122169073277,0.681592039800995,3/4,0.75,False,False
ccccc|cb,0.5,1.0,2.0,417,417,0.0,0,33.09,31.94,32.15,33.33,1.15,0.0346,-0.0072,0.2289,-0.2361,0.51,0.6129339468922587,0.45,0.6500364097536908,0.6268656716417911,2/4,0.5,False,False
