i,side,reason,confluence,agreement,taken,quality
77741,-1,break_dn,-0.556,conflict,True,70.92
77745,-1,break_dn,-0.556,conflict,True,86.62
77812,1,break_up,0.556,partial,True,78.86
77864,1,break_up,0.556,partial,True,71.28
77897,-1,break_dn,-0.556,conflict,True,75.37
77899,-1,break_dn,-0.556,conflict,True,73.88
77942,1,break_up,-0.111,conflict,True,89.52
77991,1,break_up,-0.111,conflict,True,80.3
78050,1,break_up,0.333,partial,True,81.02
78058,1,break_up,0.333,partial,True,76.71
78079,-1,break_dn,-0.333,conflict,True,82.34
78087,-1,break_dn,-0.111,conflict,True,77.58
78107,-1,break_dn,0.111,partial,True,77.73
78114,-1,break_dn,0.111,partial,True,72.04
78158,-1,break_dn,0.111,partial,True,72.03
78235,1,break_up,-0.111,conflict,True,78.75
78284,-1,break_dn,-0.333,conflict,True,77.99
78312,1,break_up,0.111,partial,True,75.55
78388,1,break_up,0.333,partial,True,83.67
78399,-1,break_dn,-0.333,conflict,True,82.79
78447,1,break_up,0.333,partial,True,76.6
78480,-1,break_dn,-0.333,conflict,True,92.27
78504,-1,break_dn,0.111,partial,True,76.06
78568,-1,break_dn,0.111,partial,True,80.16
78614,-1,break_dn,0.111,partial,True,89.7
78690,-1,break_dn,0.111,partial,True,87.08
78734,-1,break_dn,0.111,partial,True,82.29
78745,1,break_up,-0.111,conflict,True,82.65
78759,1,break_up,-0.111,conflict,True,72.44
78864,1,break_up,1.0,full,True,88.76
78944,1,break_up,1.0,full,True,84.2
78961,1,break_up,1.0,full,True,80.32
79016,-1,break_dn,-1.0,conflict,True,83.83
79106,1,break_up,0.556,partial,True,82.39
79132,1,break_up,0.556,partial,True,76.45
79150,-1,break_dn,-0.556,conflict,True,95.09
79228,1,break_up,0.778,partial,True,76.77
79255,1,break_up,1.0,full,True,96.03
79275,-1,break_dn,-1.0,conflict,True,95.28
79305,1,break_up,1.0,full,True,71.11
79374,-1,break_dn,-1.0,conflict,True,72.31
79375,-1,break_dn,-1.0,conflict,True,87.3
79402,-1,break_dn,-0.778,conflict,True,76.27
79513,1,break_up,0.556,partial,True,70.95
79559,1,break_up,0.222,partial,True,88.48
79586,1,break_up,0.222,partial,True,85.71
79646,-1,break_dn,-0.222,conflict,True,75.38
79648,-1,break_dn,-0.222,conflict,True,91.07
79731,-1,break_dn,0.111,partial,True,84.04
79750,-1,break_dn,0.111,partial,True,98.2
79792,-1,break_dn,0.111,partial,True,81.06
79820,-1,break_dn,0.111,partial,True,84.49
79834,-1,break_dn,0.111,partial,True,94.4
79858,-1,break_dn,0.111,partial,True,83.43
79902,-1,break_dn,0.111,partial,True,72.03
79905,-1,break_dn,0.111,partial,True,78.83
79923,1,break_up,-0.111,conflict,True,93.51
79953,-1,break_dn,0.111,partial,True,78.04
79983,1,break_up,-0.111,conflict,True,72.87
80027,1,break_up,0.333,partial,True,93.32
80078,-1,break_dn,-0.111,conflict,True,89.93
80086,-1,break_dn,0.111,partial,True,80.99
80153,1,break_up,-0.111,conflict,True,78.61
80238,-1,break_dn,-0.333,conflict,True,75.14
80317,-1,break_dn,0.111,partial,True,89.52
80443,-1,break_dn,0.111,partial,True,72.21
80548,-1,break_dn,0.111,partial,True,89.94
80554,-1,break_dn,0.111,partial,True,64.0
80579,1,break_up,-0.111,conflict,True,76.63
80610,1,break_up,0.333,partial,True,71.82
80647,1,break_up,0.333,partial,True,80.68
80673,1,break_up,0.333,partial,True,95.09
80680,1,break_up,0.333,partial,True,87.62
80709,1,break_up,0.333,partial,True,76.56
80745,-1,break_dn,-0.333,conflict,True,62.61
80771,1,break_up,0.333,partial,True,84.35
80887,-1,break_dn,-0.444,conflict,True,80.58
80926,-1,break_dn,0.111,partial,True,97.3
80978,1,break_up,-0.111,conflict,True,82.23
81033,1,break_up,0.111,partial,True,81.0
81077,1,break_up,0.333,partial,True,73.16
81146,-1,break_dn,-0.333,conflict,True,83.11
81164,-1,break_dn,0.111,partial,True,82.86
81190,-1,break_dn,0.556,partial,True,68.81
81227,1,break_up,-0.556,conflict,True,96.2
81343,-1,break_dn,-0.222,conflict,True,91.99
81393,1,break_up,0.0,none,True,72.95
81495,1,break_up,0.222,partial,True,69.98
81509,-1,break_dn,-0.222,conflict,True,76.68
81582,1,break_up,-0.556,conflict,True,80.91
81595,1,break_up,-0.556,conflict,True,91.94
81638,-1,break_dn,1.0,full,True,72.27
81657,-1,break_dn,1.0,full,True,71.24
81665,-1,break_dn,1.0,full,True,83.55
81686,-1,break_dn,1.0,full,True,93.84
81724,1,break_up,-0.556,conflict,True,91.35
81735,1,break_up,-0.556,conflict,True,89.27
81750,1,break_up,-0.556,conflict,True,65.42
81765,1,break_up,-0.556,conflict,True,89.91
81813,-1,break_dn,0.556,partial,True,75.16
81954,-1,break_dn,1.0,full,True,84.39
82002,-1,break_dn,1.0,full,True,71.76
82008,-1,break_dn,1.0,full,True,83.47
82019,-1,break_dn,1.0,full,True,84.74
82044,-1,break_dn,1.0,full,True,81.1
82101,-1,break_dn,1.0,full,True,71.58
82144,-1,break_dn,1.0,full,True,82.89
82228,1,break_up,-1.0,conflict,True,73.62
82229,1,break_up,-1.0,conflict,True,72.66
82262,1,break_up,-1.0,conflict,True,73.96
82300,1,break_up,-1.0,conflict,True,96.33
82346,-1,break_dn,0.556,partial,True,71.37
82402,-1,break_dn,0.556,partial,True,81.25
82408,-1,break_dn,0.556,partial,True,97.23
82419,-1,break_dn,0.778,partial,True,96.04
82559,-1,break_dn,1.0,full,True,94.85
82598,-1,break_dn,1.0,full,True,80.65
82629,1,break_up,-1.0,conflict,True,80.54
82672,-1,break_dn,1.0,full,True,82.6
82706,1,break_up,-0.778,conflict,True,97.99
82748,1,break_up,-0.556,conflict,True,96.16
82784,1,break_up,-0.556,conflict,True,90.13
82897,-1,break_dn,0.556,partial,True,72.9
82912,-1,break_dn,0.556,partial,True,74.14
82929,-1,break_dn,0.556,partial,True,70.16
82942,1,break_up,-0.556,conflict,True,93.16
82978,-1,break_dn,0.222,partial,True,97.78
83047,-1,break_dn,1.0,full,True,68.02
83073,-1,break_dn,1.0,full,True,70.63
83124,1,break_up,-1.0,conflict,True,90.68
83138,1,break_up,-1.0,conflict,True,74.83
83147,1,break_up,-1.0,conflict,True,82.74
83230,-1,break_dn,0.556,partial,True,91.64
83251,1,break_up,-0.222,conflict,True,81.67
83312,1,break_up,0.111,partial,True,80.4
83348,1,break_up,0.111,partial,True,84.88
83410,-1,break_dn,-0.111,conflict,True,80.82
83413,-1,break_dn,-0.111,conflict,True,86.95
83415,1,break_up,0.111,partial,True,67.98
83509,1,break_up,0.111,partial,True,69.24
83513,1,break_up,0.111,partial,True,84.49
83541,1,break_up,0.111,partial,True,87.08
83555,1,break_up,0.111,partial,True,90.27
83602,-1,break_dn,-0.111,conflict,True,92.41
83605,-1,break_dn,-0.111,conflict,True,85.64
83731,1,break_up,-0.111,conflict,True,85.4
83738,1,break_up,-0.111,conflict,True,85.43
83749,1,break_up,0.111,partial,True,98.3
83778,1,break_up,0.111,partial,True,83.8
83789,1,break_up,0.111,partial,True,77.73
83922,1,break_up,0.111,partial,True,81.99
83951,1,break_up,0.111,partial,True,77.18
84013,-1,break_dn,0.111,partial,True,74.36
84018,-1,break_dn,0.111,partial,True,77.65
84039,-1,break_dn,0.333,partial,True,72.19
84061,-1,break_dn,0.333,partial,True,84.94
84085,-1,break_dn,0.333,partial,True,73.82
84144,1,break_up,0.111,partial,True,94.93
84173,-1,break_dn,-0.111,conflict,True,77.16
84230,1,break_up,0.111,partial,True,97.87
84256,1,break_up,0.111,partial,True,84.18
84319,1,break_up,0.556,partial,True,82.68
84329,1,break_up,0.556,partial,True,82.91
84334,1,break_up,0.556,partial,True,95.16
84359,1,break_up,0.556,partial,True,88.84
84383,1,break_up,0.556,partial,True,78.79
84387,1,break_up,0.556,partial,True,83.0
84407,1,break_up,0.556,partial,True,79.62
84457,-1,break_dn,-0.111,conflict,True,72.83
84501,-1,break_dn,0.222,partial,True,94.04
84529,1,break_up,-0.556,conflict,True,77.14
84575,-1,break_dn,0.556,partial,True,93.33
84697,-1,break_dn,-0.444,conflict,True,75.01
84701,-1,break_dn,-0.222,conflict,True,84.68
84713,-1,break_dn,0.111,partial,True,78.39
84779,1,break_up,-0.556,conflict,True,86.12
84787,1,break_up,-0.556,conflict,True,77.81
84797,-1,break_dn,0.556,partial,True,92.21
84802,-1,break_dn,0.556,partial,True,89.6
84958,-1,break_dn,0.556,partial,True,89.5
85013,1,break_up,-0.333,conflict,True,83.65
85144,-1,break_dn,0.556,partial,True,78.91
85253,-1,break_dn,1.0,full,True,95.85
85260,-1,break_dn,1.0,full,True,96.78
85263,-1,break_dn,1.0,full,True,94.46
85315,-1,break_dn,1.0,full,True,68.38
85338,1,break_up,-1.0,conflict,True,75.43
85357,-1,break_dn,1.0,full,True,91.08
85380,-1,break_dn,1.0,full,True,84.42
85420,1,break_up,-1.0,conflict,True,78.88
85482,-1,break_dn,1.0,full,True,76.93
85536,-1,break_dn,1.0,full,True,74.99
85573,-1,break_dn,1.0,full,True,85.66
85606,-1,break_dn,1.0,full,True,94.45
85659,-1,break_dn,1.0,full,True,94.82
85687,1,break_up,-1.0,conflict,True,77.34
85730,-1,break_dn,1.0,full,True,88.32
85742,-1,break_dn,1.0,full,True,79.27
85820,-1,break_dn,1.0,full,True,80.14
85879,1,break_up,-1.0,conflict,True,85.88
85889,1,break_up,-1.0,conflict,True,86.12
85982,-1,break_dn,1.0,full,True,84.16
86029,1,break_up,-1.0,conflict,True,94.71
86036,1,break_up,-0.778,conflict,True,96.86
86046,1,break_up,-0.778,conflict,True,93.74
86057,1,break_up,-0.556,conflict,True,88.63
86122,1,break_up,-0.556,conflict,True,73.95
86174,1,break_up,-0.556,conflict,True,96.06
86215,1,break_up,-0.556,conflict,True,72.89
86227,1,break_up,-0.556,conflict,True,87.83
86303,-1,break_dn,-0.111,conflict,True,80.04
86336,-1,break_dn,-0.111,conflict,True,78.68
86367,-1,break_dn,-0.111,conflict,True,88.55
86406,1,break_up,0.111,partial,True,92.06
86490,1,break_up,0.111,partial,True,94.85
86504,1,break_up,0.111,partial,True,72.91
86538,-1,break_dn,-0.111,conflict,True,89.19
86620,1,break_up,0.111,partial,True,83.61
86634,1,break_up,0.111,partial,True,91.55
86635,1,break_up,0.111,partial,True,80.55
86739,-1,break_dn,-0.111,conflict,True,78.95
86786,-1,break_dn,-0.111,conflict,True,82.97
86813,1,break_up,0.111,partial,True,80.08
86850,-1,break_dn,-0.111,conflict,True,83.92
86870,1,break_up,0.111,partial,True,89.04
86904,-1,break_dn,-0.111,conflict,True,74.71
86950,-1,break_dn,0.333,partial,True,75.88
86976,-1,break_dn,0.333,partial,True,79.58
86999,-1,break_dn,0.333,partial,True,74.88
87092,-1,break_dn,0.333,partial,True,91.3
87195,-1,break_dn,1.0,full,True,84.85
87221,1,break_up,-1.0,conflict,True,74.69
87274,1,break_up,-0.778,conflict,True,65.12
87304,-1,break_dn,1.0,full,True,75.9
87330,1,break_up,-1.0,conflict,True,85.87
87399,-1,break_dn,0.778,partial,True,72.85
87426,-1,break_dn,1.0,full,True,93.17
87445,-1,break_dn,1.0,full,True,80.59
87498,-1,break_dn,1.0,full,True,72.67
87505,-1,break_dn,1.0,full,True,92.83
87549,1,break_up,-1.0,conflict,True,85.28
87571,-1,break_dn,1.0,full,True,87.14
87610,-1,break_dn,1.0,full,True,83.08
87637,-1,break_dn,1.0,full,True,86.85
87640,-1,break_dn,1.0,full,True,86.86
87681,1,break_up,-1.0,conflict,True,77.09
87685,1,break_up,-1.0,conflict,True,94.15
87775,1,break_up,-0.556,conflict,True,82.72
87781,1,break_up,-0.556,conflict,True,83.41
87837,1,break_up,-0.556,conflict,True,91.93
87930,-1,break_dn,-0.111,conflict,True,82.35
87935,-1,break_dn,-0.111,conflict,True,94.39
88003,1,break_up,0.111,partial,True,94.93
88009,1,break_up,0.111,partial,True,73.62
88048,-1,break_dn,-0.111,conflict,True,87.44
88131,-1,break_dn,0.333,partial,True,72.42
88163,1,break_up,-0.333,conflict,True,83.22
88185,1,break_up,-0.333,conflict,True,71.11
88191,1,break_up,-0.333,conflict,True,83.29
88196,1,break_up,-0.333,conflict,True,84.49
88230,-1,break_dn,0.333,partial,True,92.16
88253,-1,break_dn,0.333,partial,True,80.35
88281,1,break_up,-0.333,conflict,True,79.76
88288,-1,break_dn,0.333,partial,True,88.43
88373,-1,break_dn,1.0,full,True,79.9
88383,-1,break_dn,1.0,full,True,80.17
88435,-1,break_dn,1.0,full,True,84.83
88459,-1,break_dn,1.0,full,True,92.09
88469,-1,break_dn,1.0,full,True,72.85
88509,-1,break_dn,1.0,full,True,80.72
88558,-1,break_dn,1.0,full,True,71.98
88565,-1,break_dn,1.0,full,True,83.3
88637,1,break_up,-1.0,conflict,True,80.03
88649,1,break_up,-1.0,conflict,True,73.6
88660,-1,break_dn,1.0,full,True,89.0
88683,-1,break_dn,1.0,full,True,70.88
88698,-1,break_dn,1.0,full,True,72.6
88727,-1,break_dn,1.0,full,True,85.29
88779,-1,break_dn,1.0,full,True,76.59
88837,1,break_up,-1.0,conflict,True,90.41
88865,-1,break_dn,1.0,full,True,86.2
88934,-1,break_dn,1.0,full,True,79.57
88970,1,break_up,-1.0,conflict,True,73.62
89017,-1,break_dn,1.0,full,True,92.82
89099,1,break_up,-1.0,conflict,True,66.12
89109,-1,break_dn,1.0,full,True,78.39
89116,1,break_up,-1.0,conflict,True,78.08
89167,1,break_up,-0.556,conflict,True,83.92
89210,1,break_up,-0.556,conflict,True,83.04
89226,1,break_up,-0.556,conflict,True,77.3
89310,1,break_up,-0.556,conflict,True,90.2
89361,1,break_up,-0.556,conflict,True,81.81
89376,1,break_up,-0.222,conflict,True,73.7
89419,1,break_up,0.111,partial,True,74.41
89453,1,break_up,0.111,partial,True,78.51
89476,1,break_up,0.111,partial,True,84.75
89495,-1,break_dn,-0.111,conflict,True,94.46
89536,1,break_up,0.111,partial,True,79.62
89582,1,break_up,0.111,partial,True,84.95
89671,1,break_up,0.111,partial,True,69.6
89740,1,break_up,0.111,partial,True,86.22
89758,1,break_up,0.111,partial,True,95.96
89778,1,break_up,0.111,partial,True,76.62
89823,1,break_up,0.111,partial,True,66.88
89832,1,break_up,0.111,partial,True,72.5
89843,1,break_up,0.111,partial,True,84.22
89849,1,break_up,0.111,partial,True,79.68
89879,1,break_up,0.111,partial,True,68.15
89949,1,break_up,0.111,partial,True,89.57
89954,1,break_up,0.111,partial,True,89.57
89964,1,break_up,0.111,partial,True,77.42
90034,1,break_up,0.111,partial,True,79.66
90063,-1,break_dn,-0.556,conflict,True,70.42
90069,-1,break_dn,-0.556,conflict,True,85.56
90074,-1,break_dn,-0.556,conflict,True,83.01
90148,-1,break_dn,-0.556,conflict,True,80.46
90172,1,break_up,1.0,full,True,89.93
90197,-1,break_dn,-1.0,conflict,True,81.14
90262,1,break_up,0.778,partial,True,95.12
90301,1,break_up,0.778,partial,True,84.73
90307,1,break_up,0.778,partial,True,93.34
90310,1,break_up,1.0,full,True,81.7
90339,1,break_up,1.0,full,True,68.72
90399,-1,break_dn,-1.0,conflict,True,84.89
90433,1,break_up,1.0,full,True,73.52
90482,-1,break_dn,-1.0,conflict,True,90.77
90620,-1,break_dn,-1.0,conflict,True,82.01
90634,-1,break_dn,-1.0,conflict,True,91.46
90663,1,break_up,1.0,full,True,88.29
90716,-1,break_dn,-0.556,conflict,True,96.89
90771,1,break_up,0.556,partial,True,100.0
90781,-1,break_dn,-0.556,conflict,True,84.28
90829,1,break_up,0.556,partial,True,88.48
90841,1,break_up,0.556,partial,True,88.24
90868,-1,break_dn,-0.556,conflict,True,92.61
90910,1,break_up,0.556,partial,True,77.02
90935,1,break_up,0.778,partial,True,85.26
90949,1,break_up,1.0,full,True,81.65
90967,1,break_up,1.0,full,True,68.79
90998,-1,break_dn,-1.0,conflict,True,88.61
91050,-1,break_dn,-0.556,conflict,True,83.64
91097,-1,break_dn,-0.556,conflict,True,82.8
91115,-1,break_dn,-0.556,conflict,True,81.33
91147,-1,break_dn,-0.556,conflict,True,80.53
91171,1,break_up,0.222,partial,True,85.46
91193,-1,break_dn,0.111,partial,True,86.29
91211,-1,break_dn,0.111,partial,True,85.33
91228,-1,break_dn,0.111,partial,True,69.32
91249,-1,break_dn,0.111,partial,True,76.17
91295,-1,break_dn,0.111,partial,True,71.74
91369,1,break_up,-0.111,conflict,True,84.15
91384,-1,break_dn,0.111,partial,True,80.95
91395,-1,break_dn,0.111,partial,True,78.76
91420,-1,break_dn,0.111,partial,True,82.76
91539,1,break_up,-0.111,conflict,True,91.6
91560,1,break_up,-0.111,conflict,True,65.78
91617,1,break_up,0.333,partial,True,71.07
91725,-1,break_dn,-0.333,conflict,True,74.91
91749,1,break_up,0.333,partial,True,80.71
91778,1,break_up,0.333,partial,True,79.4
91811,1,break_up,1.0,full,True,63.96
91851,1,break_up,1.0,full,True,69.29
91884,-1,break_dn,-1.0,conflict,True,87.22
91919,-1,break_dn,-1.0,conflict,True,67.87
91961,-1,break_dn,-1.0,conflict,True,85.99
91995,1,break_up,0.778,partial,True,86.76
92052,1,break_up,1.0,full,True,87.8
92056,1,break_up,1.0,full,True,81.31
92085,1,break_up,1.0,full,True,68.49
92103,1,break_up,1.0,full,True,79.79
92119,1,break_up,1.0,full,True,98.2
92233,-1,break_dn,-1.0,conflict,True,96.25
92247,-1,break_dn,-1.0,conflict,True,83.75
92288,1,break_up,0.778,partial,True,81.94
92302,1,break_up,0.778,partial,True,80.06
92325,1,break_up,1.0,full,True,80.92
92340,1,break_up,1.0,full,True,83.2
92349,1,break_up,1.0,full,True,74.15
92362,1,break_up,1.0,full,True,73.9
92376,1,break_up,1.0,full,True,81.72
92427,1,break_up,1.0,full,True,76.11
92490,1,break_up,1.0,full,True,74.39
92530,1,break_up,1.0,full,True,80.53
92601,1,break_up,1.0,full,True,93.83
92675,-1,break_dn,-1.0,conflict,True,91.69
92747,1,break_up,1.0,full,True,73.79
92800,1,break_up,1.0,full,True,72.66
92853,-1,break_dn,-1.0,conflict,True,82.07
92914,-1,break_dn,-0.556,conflict,True,81.88
92932,-1,break_dn,-0.556,conflict,True,69.86
92955,-1,break_dn,-0.556,conflict,True,81.21
92974,-1,break_dn,-0.556,conflict,True,72.18
93058,1,break_up,0.556,partial,True,91.54
93093,1,break_up,0.556,partial,True,84.83
93107,1,break_up,0.556,partial,True,77.79
93134,1,break_up,0.556,partial,True,80.86
93179,1,break_up,0.778,partial,True,96.49
93207,-1,break_dn,-0.778,conflict,True,91.33
93240,-1,break_dn,-0.556,conflict,True,85.93
93295,-1,break_dn,0.111,partial,True,88.94
93323,-1,break_dn,0.111,partial,True,95.41
93352,-1,break_dn,0.111,partial,True,70.46
93398,1,break_up,-0.111,conflict,True,91.78
93426,-1,break_dn,0.111,partial,True,86.24
93455,-1,break_dn,0.111,partial,True,78.4
93473,-1,break_dn,0.111,partial,True,76.36
93488,1,break_up,-0.111,conflict,True,78.03
93502,1,break_up,-0.111,conflict,True,78.38
93524,1,break_up,-0.111,conflict,True,93.94
93573,1,break_up,0.333,partial,True,85.04
93598,1,break_up,0.333,partial,True,80.22
93629,1,break_up,0.667,partial,True,75.17
93650,1,break_up,1.0,full,True,72.51
93668,1,break_up,1.0,full,True,94.28
93702,-1,break_dn,-1.0,conflict,True,94.08
93748,-1,break_dn,-1.0,conflict,True,70.53
93766,-1,break_dn,-1.0,conflict,True,81.04
93795,1,break_up,0.778,partial,True,73.13
93907,1,break_up,1.0,full,True,95.98
93919,1,break_up,1.0,full,True,79.39
93969,-1,break_dn,-1.0,conflict,True,88.79
93987,-1,break_dn,-1.0,conflict,True,89.95
94017,1,break_up,1.0,full,True,78.52
94036,1,break_up,1.0,full,True,88.52
94050,1,break_up,1.0,full,True,89.23
94054,1,break_up,1.0,full,True,86.44
94087,1,break_up,1.0,full,True,81.91
94128,1,break_up,1.0,full,True,78.22
94150,1,break_up,1.0,full,True,82.44
94171,1,break_up,1.0,full,True,68.13
94225,1,break_up,1.0,full,True,73.55
94299,1,break_up,1.0,full,True,71.29
94324,1,break_up,1.0,full,True,95.11
94333,1,break_up,1.0,full,True,94.83
94335,1,break_up,1.0,full,True,79.3
94440,-1,break_dn,-1.0,conflict,True,91.94
94452,-1,break_dn,-1.0,conflict,True,84.12
94486,1,break_up,1.0,full,True,78.55
94497,-1,break_dn,-0.778,conflict,True,84.36
94568,1,break_up,0.556,partial,True,94.03
94610,-1,break_dn,-0.778,conflict,True,93.14
94630,-1,break_dn,-0.556,conflict,True,82.4
94658,-1,break_dn,-0.556,conflict,True,69.12
94696,-1,break_dn,-0.556,conflict,True,83.44
94762,1,break_up,0.222,partial,True,82.85
94863,-1,break_dn,0.111,partial,True,80.03
94924,-1,break_dn,0.111,partial,True,95.13
94930,-1,break_dn,0.111,partial,True,74.64
94938,-1,break_dn,0.111,partial,True,65.32
94961,-1,break_dn,0.111,partial,True,80.85
94996,-1,break_dn,0.111,partial,True,69.32
95034,1,break_up,-0.111,conflict,True,84.33
95049,1,break_up,-0.111,conflict,True,88.27
95104,-1,break_dn,0.111,partial,True,81.34
95123,-1,break_dn,0.111,partial,True,83.68
95140,1,break_up,-0.111,conflict,True,85.62
95171,-1,break_dn,0.111,partial,True,94.83
95245,1,break_up,0.111,partial,True,74.18
95252,-1,break_dn,-0.111,conflict,True,79.3
95296,1,break_up,-0.111,conflict,True,85.55
95326,1,break_up,0.333,partial,True,80.68
95367,1,break_up,0.333,partial,True,69.73
95390,1,break_up,0.333,partial,True,70.8
95410,1,break_up,0.667,partial,True,79.39
95427,1,break_up,0.667,partial,True,68.77
95472,-1,break_dn,-1.0,conflict,True,87.47
95525,-1,break_dn,-0.556,conflict,True,73.38
95571,-1,break_dn,0.111,partial,True,83.72
95609,-1,break_dn,0.111,partial,True,94.51
95707,1,break_up,-0.111,conflict,True,78.67
95740,1,break_up,-0.111,conflict,True,90.52
95763,1,break_up,-0.111,conflict,True,95.23
95822,1,break_up,0.333,partial,True,97.3
95850,-1,break_dn,-0.333,conflict,True,98.67
95884,-1,break_dn,-0.333,conflict,True,90.25
95900,-1,break_dn,-0.111,conflict,True,93.12
95939,1,break_up,0.111,partial,True,82.28
95988,-1,break_dn,-0.333,conflict,True,87.25
95996,1,break_up,0.333,partial,True,75.52
96027,-1,break_dn,-0.333,conflict,True,97.57
96040,1,break_up,0.333,partial,True,79.16
96089,-1,break_dn,0.111,partial,True,84.96
96120,-1,break_dn,0.111,partial,True,82.62
96134,-1,break_dn,0.111,partial,True,83.97
96189,1,break_up,-0.111,conflict,True,78.8
96249,1,break_up,0.111,partial,True,91.28
96282,-1,break_dn,0.111,partial,True,84.92
96339,1,break_up,0.333,partial,True,70.18
96402,1,break_up,0.667,partial,True,72.92
96434,1,break_up,1.0,full,True,80.82
96452,-1,break_dn,-1.0,conflict,True,86.14
