i,side,reason,confluence,agreement,taken,quality
37776,1,retest,-1.0,conflict,True,84.35
37820,1,retest,-0.556,conflict,True,82.76
37858,-1,retest,0.556,partial,True,95.28
37862,-1,retest,0.556,partial,True,91.21
37877,1,retest,-0.556,conflict,True,89.04
37908,1,retest,-0.556,conflict,True,73.14
37976,-1,retest,0.556,partial,True,84.58
38061,-1,retest,0.556,partial,True,71.52
38081,-1,retest,1.0,full,True,73.63
38095,-1,retest,1.0,full,True,81.42
38167,1,retest,-1.0,conflict,True,99.81
38238,1,retest,-0.556,conflict,True,89.03
38246,1,retest,-0.556,conflict,True,92.3
38257,1,retest,-0.556,conflict,True,83.16
38285,-1,retest,0.778,partial,True,77.68
38319,-1,retest,1.0,full,True,70.42
38386,1,retest,-1.0,conflict,True,94.08
38453,-1,retest,1.0,full,True,59.67
38458,-1,retest,1.0,full,True,70.46
38527,-1,retest,1.0,full,True,79.28
38601,1,retest,-1.0,conflict,True,83.18
38617,-1,retest,1.0,full,True,89.91
38680,1,retest,-1.0,conflict,True,85.14
38710,1,retest,-0.556,conflict,True,83.12
38717,1,retest,-0.556,conflict,True,84.05
38749,-1,retest,0.556,partial,True,72.18
38772,-1,retest,0.778,partial,True,84.29
38807,-1,retest,1.0,full,True,83.38
38842,-1,retest,1.0,full,True,95.59
38858,-1,retest,1.0,full,True,91.15
38900,1,retest,-1.0,conflict,True,88.98
39041,1,retest,-0.556,conflict,True,88.93
39050,1,retest,-0.556,conflict,True,78.55
39085,1,retest,-0.222,conflict,True,77.52
39096,1,retest,-0.222,conflict,True,76.33
39129,-1,retest,-0.111,conflict,True,82.02
39135,-1,retest,0.222,partial,True,77.9
39166,1,retest,0.111,partial,True,89.52
39241,1,retest,0.111,partial,True,94.93
39295,-1,retest,-0.111,conflict,True,83.81
39317,1,retest,0.111,partial,True,83.37
39332,-1,retest,-0.111,conflict,True,85.77
39351,-1,retest,-0.111,conflict,True,91.0
39412,1,retest,0.111,partial,True,80.28
39438,-1,retest,-0.111,conflict,True,80.21
39514,1,retest,0.111,partial,True,84.23
39526,-1,retest,-0.111,conflict,True,96.77
39592,1,retest,-0.111,conflict,True,80.49
39649,-1,retest,0.333,partial,True,85.85
39708,1,retest,-0.333,conflict,True,83.72
39769,-1,retest,0.333,partial,True,88.27
39857,-1,retest,1.0,full,True,72.71
39876,-1,retest,1.0,full,True,67.29
39931,-1,retest,1.0,full,True,76.1
39979,-1,retest,1.0,full,True,82.58
39990,-1,retest,1.0,full,True,82.65
40030,-1,retest,1.0,full,True,81.62
40085,-1,retest,1.0,full,True,71.86
40138,1,retest,-1.0,conflict,True,95.43
40162,1,retest,-0.778,conflict,True,82.83
40175,1,retest,-0.556,conflict,True,96.99
40190,-1,retest,0.556,partial,True,81.56
40193,-1,retest,0.556,partial,True,90.4
40274,1,retest,-0.778,conflict,True,87.55
40285,1,retest,-0.556,conflict,True,77.17
40338,1,retest,-0.556,conflict,True,80.82
40385,-1,retest,0.556,partial,True,85.73
40412,-1,retest,0.556,partial,True,82.59
40476,-1,retest,0.556,partial,True,70.36
40511,-1,retest,1.0,full,True,99.79
40569,-1,retest,1.0,full,True,85.82
40588,-1,retest,1.0,full,True,88.8
40631,-1,retest,1.0,full,True,74.47
40668,1,retest,-1.0,conflict,True,80.9
40691,-1,retest,1.0,full,True,94.4
40740,1,retest,-1.0,conflict,True,92.04
40755,-1,retest,1.0,full,True,78.09
40763,-1,retest,1.0,full,True,87.96
40803,1,retest,-1.0,conflict,True,71.95
40828,1,retest,-0.556,conflict,True,78.96
40866,1,retest,-0.556,conflict,True,81.53
40887,1,retest,-0.556,conflict,True,94.25
40933,1,retest,-0.556,conflict,True,82.44
40966,1,retest,-0.556,conflict,True,82.97
41020,-1,retest,0.556,partial,True,95.0
41121,1,retest,0.111,partial,True,84.14
41176,-1,retest,-0.111,conflict,True,88.36
41254,1,retest,0.111,partial,True,82.07
41396,1,retest,0.111,partial,True,87.5
41438,1,retest,0.111,partial,True,82.29
41482,-1,retest,-0.111,conflict,True,88.4
41502,-1,retest,-0.111,conflict,True,94.8
41526,1,retest,0.111,partial,True,78.08
41547,1,retest,0.111,partial,True,79.53
41573,1,retest,0.111,partial,True,73.55
41610,1,retest,0.111,partial,True,79.79
41641,1,retest,0.111,partial,True,79.46
41775,-1,retest,-0.111,conflict,True,78.73
41809,-1,retest,-0.111,conflict,True,79.39
41847,-1,retest,-0.111,conflict,True,73.38
41925,-1,retest,0.111,partial,True,80.24
41948,-1,retest,0.333,partial,True,78.45
41985,-1,retest,0.333,partial,True,70.35
41991,-1,retest,0.333,partial,True,85.5
42021,-1,retest,0.333,partial,True,92.53
42161,-1,retest,0.333,partial,True,84.93
42177,1,retest,-0.333,conflict,True,84.39
42222,-1,retest,0.111,partial,True,90.2
42260,-1,retest,0.667,partial,True,78.07
42356,1,retest,-1.0,conflict,True,92.35
42385,1,retest,-0.778,conflict,True,79.85
42420,1,retest,-0.556,conflict,True,68.81
42485,1,retest,-0.778,conflict,True,93.32
42512,-1,retest,0.778,partial,True,90.55
42536,1,retest,-0.556,conflict,True,88.7
42589,-1,retest,1.0,full,True,84.68
42657,1,retest,-1.0,conflict,True,96.69
42679,1,retest,-1.0,conflict,True,83.03
42701,-1,retest,1.0,full,True,87.7
42761,-1,retest,1.0,full,True,76.01
42769,-1,retest,1.0,full,True,94.13
42832,1,retest,-1.0,conflict,True,94.35
42840,1,retest,-1.0,conflict,True,76.07
42877,1,retest,-1.0,conflict,True,80.4
42922,-1,retest,1.0,full,True,91.68
43000,-1,retest,1.0,full,True,74.77
43054,1,retest,-1.0,conflict,True,66.55
43117,1,retest,-0.556,conflict,True,74.75
43158,-1,retest,0.556,partial,True,91.95
43219,1,retest,-1.0,conflict,True,72.62
43226,1,retest,-1.0,conflict,True,89.93
43251,-1,retest,1.0,full,True,84.9
43293,-1,retest,1.0,full,True,77.43
43312,-1,retest,1.0,full,True,83.57
43343,-1,retest,1.0,full,True,83.4
43406,1,retest,-1.0,conflict,True,80.07
43414,1,retest,-1.0,conflict,True,91.42
43453,-1,retest,1.0,full,True,88.72
43475,-1,retest,1.0,full,True,77.56
43526,-1,retest,1.0,full,True,72.23
43541,-1,retest,1.0,full,True,77.65
43566,-1,retest,1.0,full,True,75.38
43596,-1,retest,1.0,full,True,77.77
43614,-1,retest,1.0,full,True,70.72
43724,1,retest,-1.0,conflict,True,86.07
43782,1,retest,-0.556,conflict,True,69.63
43835,-1,retest,1.0,full,True,71.36
43841,-1,retest,1.0,full,True,86.82
43890,-1,retest,1.0,full,True,91.12
43968,-1,retest,1.0,full,True,67.62
44041,1,retest,-1.0,conflict,True,91.04
44054,-1,retest,1.0,full,True,84.45
44096,-1,retest,1.0,full,True,95.75
44101,-1,retest,1.0,full,True,82.94
44127,1,retest,-1.0,conflict,True,77.58
44165,1,retest,-0.556,conflict,True,89.69
44197,1,retest,-0.556,conflict,True,74.83
44246,-1,retest,0.556,partial,True,75.27
44291,1,retest,-1.0,conflict,True,80.02
44313,-1,retest,1.0,full,True,89.19
44407,1,retest,-1.0,conflict,True,77.71
44425,1,retest,-0.778,conflict,True,83.2
44443,1,retest,-0.556,conflict,True,83.34
44491,1,retest,-0.556,conflict,True,73.0
44523,-1,retest,0.556,partial,True,91.71
44565,1,retest,-0.556,conflict,True,83.5
44586,1,retest,-0.556,conflict,True,73.79
44653,-1,retest,0.222,partial,True,80.24
44674,-1,retest,0.222,partial,True,78.78
44720,1,retest,0.111,partial,True,88.84
44739,1,retest,0.111,partial,True,69.39
44786,1,retest,0.111,partial,True,79.84
44830,-1,retest,-0.111,conflict,True,97.71
44912,1,retest,0.111,partial,True,86.18
44948,1,retest,0.111,partial,True,97.66
45008,-1,retest,-0.111,conflict,True,80.06
45091,1,retest,-0.333,conflict,True,78.8
45126,1,retest,-0.111,conflict,True,83.64
45153,1,retest,0.111,partial,True,74.7
45174,-1,retest,-0.111,conflict,True,94.21
45180,-1,retest,0.111,partial,True,88.97
45214,-1,retest,0.333,partial,True,71.69
45230,-1,retest,0.333,partial,True,93.58
45277,1,retest,-0.333,conflict,True,80.8
45298,-1,retest,0.333,partial,True,89.21
45343,1,retest,-0.667,conflict,True,82.46
45362,-1,retest,1.0,full,True,74.79
45515,1,retest,0.111,partial,True,81.6
45611,-1,retest,0.667,partial,True,70.66
45659,1,retest,-1.0,conflict,True,86.49
45683,1,retest,-1.0,conflict,True,75.62
45777,-1,retest,1.0,full,True,81.26
45859,-1,retest,1.0,full,True,82.31
45990,-1,retest,1.0,full,True,70.78
46008,-1,retest,1.0,full,True,80.05
46077,1,retest,-1.0,conflict,True,83.64
46086,1,retest,-1.0,conflict,True,81.64
46115,1,retest,-1.0,conflict,True,79.6
46137,1,retest,-0.778,conflict,True,82.55
46172,1,retest,-0.556,conflict,True,84.72
46184,1,retest,-0.556,conflict,True,72.87
46199,1,retest,-0.556,conflict,True,84.43
46212,1,retest,-0.556,conflict,True,91.05
46344,-1,retest,1.0,full,True,79.71
46613,-1,retest,1.0,full,True,77.57
46620,-1,retest,1.0,full,True,93.3
46652,-1,retest,1.0,full,True,84.98
46688,-1,retest,1.0,full,True,74.06
46724,-1,retest,1.0,full,True,76.78
46743,-1,retest,1.0,full,True,81.54
46850,1,retest,-1.0,conflict,True,95.23
46890,1,retest,-1.0,conflict,True,91.47
46918,1,retest,-1.0,conflict,True,91.75
47033,-1,retest,1.0,full,True,72.68
47076,-1,retest,1.0,full,True,71.33
47110,-1,retest,1.0,full,True,82.76
47154,-1,retest,1.0,full,True,74.75
47209,1,retest,-1.0,conflict,True,81.7
47244,-1,retest,1.0,full,True,91.24
47254,-1,retest,1.0,full,True,82.0
47302,-1,retest,1.0,full,True,77.23
47363,1,retest,-1.0,conflict,True,73.81
47423,-1,retest,1.0,full,True,88.09
47475,1,retest,-0.556,conflict,True,83.99
47498,1,retest,-0.556,conflict,True,79.82
47539,-1,retest,0.556,partial,True,75.97
47575,1,retest,-0.556,conflict,True,89.44
47621,1,retest,-0.556,conflict,True,79.36
47633,1,retest,-0.556,conflict,True,79.4
47685,1,retest,-0.556,conflict,True,92.68
47771,-1,retest,0.222,partial,True,75.77
47778,1,retest,0.111,partial,True,93.47
47805,-1,retest,-0.111,conflict,True,98.13
47827,1,retest,0.111,partial,True,80.24
47906,-1,retest,0.333,partial,True,92.02
47920,-1,retest,0.333,partial,True,81.66
47940,-1,retest,0.333,partial,True,77.2
47985,1,retest,-0.333,conflict,True,96.35
48075,-1,retest,0.667,partial,True,73.48
48133,1,retest,-1.0,conflict,True,93.18
48281,1,retest,-0.556,conflict,True,81.65
48334,-1,retest,-0.111,conflict,True,78.41
48396,-1,retest,0.333,partial,True,88.14
48420,-1,retest,0.667,partial,True,68.04
48429,-1,retest,0.667,partial,True,84.98
48461,1,retest,-0.667,conflict,True,84.84
48586,-1,retest,0.667,partial,True,91.37
48651,-1,retest,1.0,full,True,90.72
48729,1,retest,-1.0,conflict,True,94.0
48740,-1,retest,1.0,full,True,95.94
48803,1,retest,-0.556,conflict,True,98.2
48813,1,retest,-0.556,conflict,True,78.77
48846,1,retest,-0.222,conflict,True,73.63
48995,-1,retest,1.0,full,True,65.05
49059,1,retest,-1.0,conflict,True,71.19
49165,1,retest,-0.778,conflict,True,92.53
49178,-1,retest,0.778,partial,True,87.49
49228,1,retest,-0.556,conflict,True,81.87
