i,side,reason,confluence,agreement,taken,quality
50157,-1,break_dn,-1.0,conflict,True,73.69
50193,1,break_up,1.0,full,True,73.62
50241,-1,break_dn,-1.0,conflict,True,82.56
50248,-1,break_dn,-1.0,conflict,True,86.56
50314,1,break_up,0.778,partial,True,97.76
50337,1,break_up,1.0,full,True,77.87
50359,-1,break_dn,-0.778,conflict,True,75.92
50369,-1,break_dn,-0.778,conflict,True,84.12
50422,1,break_up,0.556,partial,True,77.51
50457,-1,break_dn,-0.556,conflict,True,81.39
50471,-1,break_dn,-0.556,conflict,True,81.92
50494,-1,break_dn,-0.556,conflict,True,68.28
50518,1,break_up,0.556,partial,True,74.61
50532,-1,break_dn,-0.556,conflict,True,79.11
50543,1,break_up,0.556,partial,True,81.68
50585,-1,break_dn,-0.556,conflict,True,76.34
50631,1,break_up,0.556,partial,True,95.61
50643,1,break_up,0.556,partial,True,87.41
50657,-1,break_dn,-0.556,conflict,True,91.28
50701,-1,break_dn,0.111,partial,True,71.53
50741,-1,break_dn,0.111,partial,True,71.4
50746,-1,break_dn,0.111,partial,True,77.32
50798,-1,break_dn,0.111,partial,True,78.62
50841,-1,break_dn,0.111,partial,True,82.2
50869,1,break_up,-0.111,conflict,True,82.75
50888,1,break_up,-0.111,conflict,True,72.43
50995,1,break_up,0.333,partial,True,64.38
51043,-1,break_dn,-0.333,conflict,True,88.96
51060,-1,break_dn,-0.333,conflict,True,69.8
51084,1,break_up,0.333,partial,True,91.26
51097,-1,break_dn,-0.333,conflict,True,88.48
51125,-1,break_dn,-0.111,conflict,True,74.14
51180,-1,break_dn,0.111,partial,True,92.08
51193,-1,break_dn,0.111,partial,True,65.87
51196,1,break_up,-0.111,conflict,True,80.85
51230,-1,break_dn,0.111,partial,True,77.23
51268,-1,break_dn,0.111,partial,True,75.01
51388,1,break_up,-0.111,conflict,True,79.41
51453,1,break_up,-0.111,conflict,True,83.53
51480,-1,break_dn,0.111,partial,True,78.82
51555,-1,break_dn,-0.111,conflict,True,85.45
51560,-1,break_dn,-0.111,conflict,True,75.07
51586,1,break_up,0.111,partial,True,95.35
51619,1,break_up,0.333,partial,True,82.83
51638,1,break_up,0.333,partial,True,80.57
51707,1,break_up,0.333,partial,True,82.11
51749,1,break_up,1.0,full,True,84.43
51781,1,break_up,1.0,full,True,84.01
51811,-1,break_dn,-1.0,conflict,True,77.68
51815,-1,break_dn,-1.0,conflict,True,76.89
51895,1,break_up,1.0,full,True,79.63
51903,-1,break_dn,-1.0,conflict,True,81.83
51980,-1,break_dn,-0.556,conflict,True,85.75
51992,-1,break_dn,-0.556,conflict,True,92.56
52015,-1,break_dn,-0.556,conflict,True,80.21
52032,-1,break_dn,-0.556,conflict,True,73.62
52068,-1,break_dn,-0.556,conflict,True,75.34
52089,-1,break_dn,-0.556,conflict,True,83.97
52128,-1,break_dn,-0.556,conflict,True,75.27
52152,1,break_up,0.556,partial,True,76.47
52209,1,break_up,1.0,full,True,72.41
52280,-1,break_dn,-1.0,conflict,True,94.65
52286,1,break_up,1.0,full,True,89.24
52374,-1,break_dn,-1.0,conflict,True,79.85
52444,1,break_up,1.0,full,True,84.26
52477,1,break_up,1.0,full,True,84.33
52516,1,break_up,1.0,full,True,93.52
52551,-1,break_dn,-1.0,conflict,True,77.02
52594,1,break_up,1.0,full,True,87.85
52641,1,break_up,1.0,full,True,80.03
52670,1,break_up,1.0,full,True,83.14
52697,1,break_up,1.0,full,True,67.14
52840,-1,break_dn,-0.556,conflict,True,81.78
52868,1,break_up,0.556,partial,True,92.71
52924,-1,break_dn,-0.556,conflict,True,72.42
52948,1,break_up,0.556,partial,True,93.45
52962,1,break_up,0.556,partial,True,82.22
52988,1,break_up,1.0,full,True,70.64
53055,-1,break_dn,-1.0,conflict,True,86.16
53111,-1,break_dn,-0.556,conflict,True,90.02
53132,-1,break_dn,-0.556,conflict,True,79.62
53192,-1,break_dn,0.111,partial,True,83.8
53215,1,break_up,-0.111,conflict,True,76.79
53226,1,break_up,-0.111,conflict,True,85.82
53280,-1,break_dn,0.111,partial,True,74.52
53394,-1,break_dn,0.111,partial,True,71.86
53417,1,break_up,-0.111,conflict,True,81.29
53431,1,break_up,-0.111,conflict,True,83.06
53470,1,break_up,0.111,partial,True,70.2
53515,1,break_up,0.333,partial,True,75.29
