time,cash,unrealised,equity,exposure
2021-01-04 01:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 02:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 03:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 04:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 05:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 06:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 07:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 08:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 09:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 10:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 11:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 12:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 13:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 14:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 15:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 16:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 17:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 18:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 19:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 20:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 21:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 22:00:00,25000.0,0.0,25000.0,0.0
2021-01-04 23:00:00,25000.0,0.0,25000.0,0.0
2021-01-05 01:00:00,25000.0,0.0,25000.0,0.0
2021-01-05 02:00:00,25000.0,0.0,25000.0,0.0
2021-01-05 03:00:00,25000.0,0.0,25000.0,0.0
2021-01-05 04:00:00,25000.0,0.0,25000.0,0.0
2021-01-05 05:00:00,25000.0,0.0,25000.0,0.0
2021-01-05 06:00:00,25000.0,0.0,25000.0,0.0
2021-01-05 07:00:00,25000.0,0.0,25000.0,0.0
2021-01-05 08:00:00,25000.0,0.0,25000.0,0.0
2021-01-05 09:00:00,25000.0,0.0,25000.0,0.0
2021-01-05 10:00:00,25000.0,0.0,25000.0,0.0
2021-01-05 11:00:00,25000.0,0.0,25000.0,0.0
2021-01-05 12:00:00,25000.0,0.0,25000.0,0.0
2021-01-05 13:00:00,25000.0,0.0,25000.0,0.0
2021-01-05 14:00:00,25000.0,-9.81061732956123,24990.18938267044,0.08
2021-01-05 15:00:00,25000.0,-6.70716032765048,24993.29283967235,0.08
2021-01-05 16:00:00,25000.0,-45.494618645015365,24954.505381354986,0.08
2021-01-05 17:00:00,25000.0,-67.96650876439857,24932.0334912356,0.08
2021-01-05 18:00:00,25000.0,6.245461092715263,25006.245461092716,0.08
2021-01-05 19:00:00,25000.0,0.876897074827977,25000.876897074828,0.08
2021-01-05 20:00:00,25000.0,11.79497263683143,25011.79497263683,0.08
2021-01-05 21:00:00,25000.0,12.404682639698661,25012.4046826397,0.08
2021-01-05 22:00:00,25000.0,-6.333879263517622,24993.66612073648,0.08
2021-01-05 23:00:00,25000.0,-2.5243607566670074,24997.475639243334,0.08
2021-01-06 01:00:00,25000.0,2.0108461804494326,25002.01084618045,0.08
2021-01-06 02:00:00,25000.0,20.65611515713128,25020.65611515713,0.08
2021-01-06 03:00:00,25000.0,-22.64460634549912,24977.3553936545,0.08
2021-01-06 04:00:00,25000.0,-63.04347010993488,24936.956529890063,0.08
2021-01-06 05:00:00,25000.0,-81.81793394129036,24918.18206605871,0.08
2021-01-06 06:00:00,24917.142402511625,0.0,24917.142402511625,0.0
2021-01-06 07:00:00,24917.142402511625,0.0,24917.142402511625,0.0
2021-01-06 08:00:00,24917.142402511625,0.0,24917.142402511625,0.0
2021-01-06 09:00:00,24917.142402511625,0.0,24917.142402511625,0.0
2021-01-06 10:00:00,24917.142402511625,0.0,24917.142402511625,0.0
2021-01-06 11:00:00,24917.142402511625,0.0,24917.142402511625,0.0
2021-01-06 12:00:00,24917.142402511625,-13.476641728665676,24903.66576078296,0.08
